customer_id,rfm_score
5348-CAGXB,122
5349-AZPEW,343
5349-IECLD,122
5351-QESIO,322
5353-WILCI,122
5356-CSVSQ,454
5356-KZCKT,443
5356-RHIPP,222
5357-TZHPP,122
5360-LJCNJ,553
5360-XGYAZ,455
5364-EVNIB,343
5364-XYIRR,222
5365-LLFYV,555
5366-IJEQJ,222
5366-OBVMR,343
5370-IIVVL,544
5371-VYLSX,555
5372-FBKBN,354
5373-SFODM,122
5375-XLDOF,444
5376-DEQCP,122
5376-PCKNB,445
5377-NDTOU,555
5378-IKEEG,553
5380-AFSSK,122
5380-WJKOV,122
5380-XPJNZ,544
5382-SOYZL,122
5382-TEMLV,543
5383-MMTWC,222
5384-ZTTWP,122
5385-SUIRI,122
5386-THSLQ,222
5387-ASZNZ,122
5389-FFVKB,443
5392-AKEMH,322
5393-HJZSM,443
5393-RXQSZ,122
5394-MEITZ,122
5394-SVGJV,122
5396-IZEPB,443
5397-NSKQG,455
5397-TUPSH,543
5399-ZIMKF,222
5402-HTOTQ,555
5404-GGUKR,222
5405-ZMYXQ,443
5406-KGRMX,222
5414-OFQCB,555
5419-CONWX,343
5419-JKZNQ,455
5419-JPRRN,222
5419-KLXBN,122
5423-BHIXO,354
5424-RLQLC,122
5429-LWCMV,455
5433-KYGHE,222
5438-QMDDL,122
5439-WIKXB,222
5440-FLBQG,122
5440-VHLUL,454
5442-BHQNG,555
5442-BXVND,355
5442-PPTJY,222
5442-UTCVD,122
5442-XSDCW,222
5443-SCMKX,222
5445-GLVOT,544
5445-PZWGX,122
5445-UTODQ,222
5446-DKWYW,553
5447-VYTKW,222
5447-WZAFP,444
5448-VWNAM,555
5449-FIBXJ,122
5451-MHQOF,544
5451-YHYPW,444
5453-AXEPF,222
5453-YBTWV,455
5456-ITGIC,544
5457-COLHT,554
5458-CQJTA,122
5461-QKNTN,122
5465-BUBFA,555
5468-BPMMO,222
5469-CTCWN,122
5469-NUJUR,354
5472-CVMDX,454
5473-KHBPS,455
5474-LAMUQ,555
5478-JJVZK,122
5480-HPRRX,122
5480-TBGPH,122
5480-XTFFL,122
5481-NTDOH,222
5482-NUPNA,122
5482-PLVPE,122
5482-VXSXJ,553
5485-ITNPC,555
5485-WUYWF,544
5493-SDRDQ,222
5494-HECPR,122
5494-WOZRZ,455
5495-GPSRW,355
5498-IBWPI,543
5498-TXHLF,322
5499-ECUTN,554
5501-TVMGM,455
5502-RLUYV,122
5504-WSIUR,344
5505-OVWQW,222
5510-BOIUJ,344
5512-IDZEI,222
5514-YQENT,444
5515-AKOAJ,322
5515-IDEJJ,543
5515-RUGKN,453
5519-NPHVG,222
5519-TEEUH,345
5519-YLDGW,222
5520-FVEWJ,455
5522-JBWMO,122
5522-NYKPB,553
5524-KHNJP,122
5527-ACHSO,355
5529-GIBVH,222
5533-NHFRF,555
5533-RJFTJ,444
5536-RTPWK,122
5536-SLHPM,122
5537-UXXVS,455
5539-HIVAK,554
5539-TMZLF,122
5542-DHSXL,122
5542-NKVRU,222
5542-TBBWB,222
5543-QDCRY,322
5546-BYZSM,344
5546-QUERU,122
5549-ZGHFB,544
5550-VFRLC,122
5552-ZNFSJ,222
5553-AOINX,454
5555-RNPGT,554
5561-NWEVX,122
5562-BETPV,222
5562-YJQGT,555
5564-NEMQO,122
5565-FILXA,322
5566-SOEZD,122
5567-GZKQY,455
5567-WSELE,122
5568-DMXZS,444
5569-IDSEY,453
5569-KGJHX,122
5569-OUICF,443
5570-PTWEH,122
5572-ZDXHY,343
5574-NXZIU,444
5575-GNVDE,445
5575-TPIZQ,355
5577-OTWWW,222
5578-NKCXI,344
5583-EJXRD,544
5583-SXDAG,222
5590-BYNII,222
5590-YRFJT,222
5590-ZSKRV,444
5593-SUAOO,322
5597-GLBUC,222
5598-IKHQQ,454
5599-HVLTW,453
5600-KTXFM,344
5600-PDUJF,445
5602-BVFMK,543
5605-IYGFG,222
5605-XNWEN,455
5606-AMZBO,343
5609-CEBID,222
5609-IMCGG,122
5614-DNZCE,454
5616-PRTNT,344
5619-PTMIK,453
5619-XZZKR,122
5622-UEJFI,222
5624-BQSSA,122
5624-RYAMH,544
5626-MGTUK,455
5627-TVBPP,322
5628-FCGYG,122
5628-RKIFK,444
5630-AHZIL,322
5630-IXDXV,543
5639-NTUPK,222
5640-CAXOA,455
5641-DMBFJ,454
5642-MHDQT,444
5644-PDMZC,222
5647-FXOTP,122
5647-URDKA,344
5649-ANRML,222
5649-RXQTV,122
5649-TJHOV,122
5649-VUKMC,122
5650-VDUDS,522
5650-YLIBA,122
5651-CPDND,122
5651-CRHKQ,545
5651-WYIPH,544
5651-YLPRD,122
5652-MSDEY,222
5655-JSMZM,122
5656-JAMLX,453
5656-MJEFC,222
5663-QBGIS,445
5666-CYCYZ,554
5666-MBJPT,444
5668-MEISB,222
5669-SRAIP,122
5671-RQRLP,454
5671-UUNXD,122
5673-FSSMF,122
5673-TIYIB,122
5676-CFLYY,555
5678-VFNEQ,555
5680-LQOGP,443
5681-LLOEI,455
5684-FJVYR,322
5685-IIXLY,122
5686-CMAWK,554
5687-DKDTV,443
5688-KZTSN,222
5692-FPTAH,122
5692-ICXLW,555
5693-PIPCS,344
5696-CEIQJ,445
5696-EXCYS,122
5696-JVVQY,454
5696-QURRL,345
5697-GOMBF,322
5698-BQJOH,543
5699-BNCAS,554
5701-GUXDC,554
5701-SVCWR,554
5701-YVSVF,553
5701-ZIKJE,543
5702-KVQRD,322
5702-SKUOB,553
5707-ORNDZ,222
5707-ZMDJP,554
5708-EVONK,344
5709-LVOEQ,455
5712-AHQNN,544
5712-PTIWW,122
5712-VBOXD,222
5716-EZXZN,444
5716-LIBJC,222
5724-BIDBU,343
5726-CVNYA,555
5727-MYATE,555
5729-KLZAR,222
5730-DBDSI,543
5730-RIITO,555
5732-IKGQH,445
5734-EJKXG,444
5736-YEJAX,543
5740-YHGTW,454
5743-KHMNA,554
5747-PMBSQ,222
5748-RNCJT,222
5751-USDBL,554
5753-QQWPW,122
5756-JYOJT,345
5756-OZRIO,445
5759-RCVCB,222
5760-FXFVO,555
5760-IFJOZ,455
5760-WRAHC,343
5762-TJXGK,343
5766-FTRTS,454
5766-XQXMQ,443
5766-ZJYBB,222
5774-QPLTF,222
5774-XZTQC,444
5777-KJIRB,222
5777-ZPQNC,345
5778-BVOFB,122
5780-INQIK,555
5781-BKHOP,355
5781-RFZRP,555
5787-KXGIY,443
5788-YPOEG,444
5789-LDFXO,545
5791-KAJFD,444
5792-JALQC,122
5793-YOLJN,544
5795-BKOYE,554
5795-KTGUD,222
5797-APWZC,222
5799-JRCZO,122
5802-ADBRC,455
5803-NQJZO,555
5804-HYIEZ,222
5804-JMYIO,122
5804-LEPIM,122
5808-TOTXO,544
5811-IWXYM,122
5813-UECBU,222
5815-HGGHV,222
5816-JMLGY,343
5816-QVHRX,455
5816-SCGFC,122
5820-PTRYM,553
5821-MMEIL,443
5825-XJOCM,555
5827-MWCZK,444
5828-AVIPD,344
5828-DWPIL,222
5829-NVSQN,555
5832-EXGTT,343
5832-TRLPB,455
5832-XKAES,344
5834-ASPWA,222
5835-BEQEU,122
5837-LXSDN,543
5839-SUYVZ,555
5840-NVDCG,454
5842-POCOP,122
5843-TTHGI,222
5844-QVTAT,322
5845-BZZIB,322
5846-ABOBJ,545
5846-NEQVZ,454
5846-QFDFI,543
5847-MXBEO,544
5848-FHRFC,545
5849-ASHZJ,455
5850-BDWCY,122
5854-KSRBJ,455
5855-EIBDE,322
5857-TYBCJ,455
5857-XRECV,222
5858-EAFCZ,222
5859-HZYLF,545
5862-BRIXZ,454
5863-OOKCL,455
5868-CZJDR,222
5868-YTYKS,455
5868-YWPDW,222
5871-DGTXZ,322
5872-OEQNH,222
5875-YPQFJ,222
5876-HZVZM,122
5876-QMYLD,222
5879-HMFFH,222
5879-SESNB,544
5882-CMAZQ,222
5883-GTGVD,344
5884-FBCTL,543
5884-GCYMI,222
5886-VLQVU,454
5887-IKKYO,544
5889-JTMUL,443
5889-LFOLL,222
5893-KCLGT,222
5893-PYOLZ,455
5895-QSXOD,555
5896-NPFWW,122
5897-ZYEKH,544
5898-IGSLP,555
5899-MQZZL,122
5899-OUVKV,554
5902-WBLSE,455
5906-BFOZT,122
5906-CVLHP,122
5906-DVAPM,344
5908-QMGOE,222
5909-ECHUI,322
5913-INRQV,222
5914-DVBWJ,222
5914-GXMDA,455
5914-XRFQB,222
5915-ANOEI,554
5915-DGNVC,222
5916-QEWPT,344
5917-HBSDW,555
5917-RYRMG,544
5918-VUKWP,122
5919-TMRGD,122
5919-VCZYM,122
5921-NGYRH,445
5922-ABDVO,222
5923-GXUOC,222
5924-IFQTT,454
5924-SNGKP,343
5928-QLDHB,455
5930-GBIWP,322
5931-FLJJF,222
5934-RMPOV,554
5934-TSSAU,122
5935-FCCNB,122
5937-EORGB,555
5939-SXWHM,554
5939-XAIXZ,222
5940-AHUHD,122
5940-NFXKV,122
5944-UGLLK,322
5945-AZYHT,222
5947-SGKCL,122
5948-UJZLF,355
5949-EBSQK,222
5949-HGVJL,222
5949-XIKAE,344
5950-AAAGJ,122
5951-AOFIH,343
5954-BDFSG,455
5955-EPOAZ,445
5955-ERIHD,122
5956-VKDTT,122
5956-YHHRX,122
5959-BELXA,122
5960-MVTUK,553
5960-WPXQM,345
5961-VUSRV,122
5965-GGPRW,345
5966-EMAZU,443
5968-HYJRZ,555
5968-VXZLG,343
5968-XQIVE,455
5970-GHJAW,444
5973-EJGDP,455
5975-BAICR,444
5976-JCJRH,122
5977-CKHON,555
5980-BDHPY,344
5980-NOPLP,322
5981-ITEMU,443
5981-ZVXOT,443
5982-FPVQN,544
5982-PSMKW,122
5982-XMDEX,122
5985-BEHZK,344
5985-TBABQ,544
5986-WWXDV,344
5989-AXPUC,455
5989-OMNJE,122
5989-PGKJB,222
5993-BQHEA,343
5993-JSUWV,554
5995-LFTLE,222
5995-OIGLP,122
5995-SNNEW,555
5995-WWKKG,355
5996-DAOQL,222
5996-EBTKM,455
5996-NRVXR,454
5997-OPVFA,222
5998-DZLYR,544
5998-VVEJY,222
5999-LCXAO,445
6000-APYLU,222
6000-UKLWI,553
6005-OBZPH,222
6007-TCTST,222
6008-NAIXK,222
6010-DDPPW,122
6013-BHCAW,554
6015-VVHHE,122
6016-LVTJQ,122
6016-NXBNJ,443
6017-PPLPX,122
6022-KOUQO,553
6022-UGGSO,222
6023-GSSXW,222
6023-YEBUP,122
6024-RUGGH,455
6029-CSMJE,122
6029-WTIPC,354
6030-REHUX,553
6032-IGALN,344
6032-KRXXO,122
6034-YMTOB,544
6034-ZRYCV,443
6035-BXTTY,222
6035-RIIOM,122
6036-TTFYU,553
6038-GCYEC,222
6040-CGACY,222
6047-SUHPR,554
6047-YHPVI,343
6048-NJXHX,544
6048-QBXKL,344
6048-UWKAL,222
6050-FFXES,122
6050-IJRHS,443
6051-PTVNS,445
6060-DRTNL,543
6060-QBMGV,222
6061-GWWAV,555
6061-PQHMK,555
6064-PUPMC,444
6064-ZATLR,344
6067-NGCEU,122
6072-NUQCB,122
6075-QMNRR,222
6075-SLNIL,455
6077-BDPXA,544
6078-VESFR,345
6080-LNESI,344
6080-TCMYC,555
6082-GLJIX,443
6082-OQFBA,122
6086-ESGRL,222
6087-MVHJH,122
6087-YPWHO,344
6088-BXMRG,454
6092-QZVPP,345
6094-ZIVKX,554
6096-EGVTU,455
6097-EQISJ,222
6100-FJZDG,555
6100-QQHEB,122
6101-IMRMM,222
6103-BOCOU,344
6103-LIANB,222
6103-QCKFX,344
6108-OQZDQ,344
6110-OHIHY,122
6112-KTHFQ,453
6114-TCFID,344
6115-ZTBFQ,554
6116-RFVHN,543
6119-SPUDB,544
6120-RJKLU,344
6121-TNHBO,444
6121-VZNQB,122
6122-EFVKN,343
6122-LJADA,322
6124-ACRHJ,555
6127-ISGTU,122
6127-IYJOZ,555
6128-AQBMT,554
6128-CZOMY,122
6128-DAFVY,444
6131-FOYAS,555
6131-IUNXN,122
6131-JLWZM,554
6133-OZILE,344
6134-KWTBV,544
6135-OZQVA,453
6137-MFAJN,454
6137-NICCO,122
6139-ZZRBQ,345
6140-QNRQQ,322
6141-OOXUQ,222
6142-VSJQO,354
6143-JQKEA,122
6145-NNPNO,122
6147-CBCRA,454
6152-ONASV,122
6156-UZDLF,222
6158-DWPZT,122
6158-HDPXZ,322
6161-ERDGD,454
6161-UUUTA,122
6164-HAQTX,554
6164-HXUGH,122
6166-ILMNY,122
6166-YIPFO,445
6168-WFVVF,222
6168-YBYNP,444
6169-PGNCD,455
6169-PPETC,455
6171-ZTVYB,453
6172-FECYY,343
6173-GOLSU,454
6173-ITPWD,222
6174-NRBTZ,122
6175-IRFIT,122
6176-YJWAS,444
6177-PEVRA,445
6178-KFNHS,122
6179-GJPSO,222
6180-YBIQI,355
6181-AXXYF,122
6184-DYUOB,443
6185-TASNN,444
6188-UXBBR,355
6194-HBGQN,122
6195-MELTI,455
6196-HBOBZ,122
6198-PNNSZ,543
6198-RTPMF,222
6198-ZFIOJ,455
6199-IPCAO,444
6199-IWKGC,343
6202-DYYFX,445
6202-JVYEU,443
6203-HBZPA,555
6204-IEUXJ,343
6207-WIOLX,222
6210-KBBPI,222
6211-WHMYA,444
6211-WWLTF,455
6212-ATMLK,344
6214-EDAKZ,222
6215-NQCPY,544
6217-KDYWC,443
6217-TOWGS,544
6218-KNUBD,553
6221-AVQYL,222
6223-DHJGV,344
6227-FBDXH,322
6227-HWPWX,222
6229-LSCKB,343
6229-UOLQL,122
6230-BSUXY,122
6231-WFGFH,222
6233-HXJMX,455
6234-PFPXL,322
6234-RAAPL,454
6235-VDHOM,122
6240-EURKS,222
6242-FEGFD,222
6242-MBHPK,554
6242-SGYTS,553
6243-OZGFH,555
6244-BESBM,444
6248-BSHKG,343
6248-TKCQV,455
6250-CGGUN,553
6252-DFGTK,122
6253-GNHWH,355
6253-WRFHY,222
6257-DTAYD,543
6257-RJOHI,122
6258-NGCNG,222
6258-PVZWJ,554
6259-WJQLC,222
6260-ONULR,354
6260-XLACS,345
6261-LHRTG,222
6261-RCVNS,322
6265-FRMTQ,222
6265-SXWBU,343
6266-QHOJZ,122
6267-DCFFZ,455
6270-OMFIW,222
6275-YDUVO,122
6278-FEPBZ,122
6281-FKEWS,455
6283-GITPX,345
6284-AHOOQ,222
6284-KMNUF,222
6285-FTQBF,554
6286-SUUWT,222
6286-ZHAOK,222
6288-CHQJB,454
6288-LBEAR,544
6289-CPNLD,222
6292-TOSSS,543
6295-OSINB,443
6296-DDOOR,543
6297-NOOPG,222
6298-QDFNH,222
6300-BWMJX,222
6302-JGYRJ,343
6303-KFWSL,344
6304-IJFSQ,444
6305-YLBMM,122
6308-CQRBU,555
6311-UEUME,322
6313-GIDIT,122
6317-YPKDH,343
6319-IEJWJ,444
6319-QSUSR,543
6322-HRPFA,322
6322-PJJDJ,555
6323-AYBRX,122
6326-MTTXK,222
6328-ZPBGN,222
6330-JKLPC,122
6331-EWIEB,444
6331-LWDTQ,122
6332-FBZRI,454
6333-YDVLT,344
6338-AVWCY,222
6339-DKLMK,322
6339-RZCBJ,543
6339-TBELP,553
6339-YPSAH,344
6340-DACFT,555
6341-AEVKX,222
6341-JVQGF,444
6344-SFJVH,122
6345-FZOQH,555
6345-HOVES,355
6345-ULYRW,322
6347-DCUIK,444
6348-SNFUS,344
6349-JDHQP,222
6350-XFYGW,122
6351-SCJKT,354
6352-GIGGQ,122
6352-TWCAU,122
6353-BRMMA,454
6356-ELRKD,122
6357-JJPQT,444
6358-LYNGM,544
6360-SVNWV,222
6362-QHAFM,443
6365-HITVU,454
6365-MTGZX,122
6366-XIVKZ,122
6366-ZGQGL,345
6368-NWMCE,543
6368-TZZDT,322
6369-MCAKO,122
6370-ZVHDV,122
6371-NZYEG,554
6372-RFVNS,343
6374-AFWOX,445
6374-NTQLP,222
6376-GAHQE,222
6377-KSLXC,444
6377-WHAOX,222
6379-RXJRQ,222
6380-ARCEH,553
6383-ZTSIW,443
6384-VMJHP,554
6386-SZZKH,122
6388-TABGU,453
6390-DSAZX,343
6393-WRYZE,343
6394-HHHZM,555
6394-MFYNG,122
6397-JNZZG,122
6400-BWQKW,222
6402-EJMWF,343
6402-SSEJG,555
6402-ZFPPI,122
6407-GSJNL,443
6407-UTSLV,122
6408-OTUBZ,222
6408-WHTEF,444
6410-LEFEN,222
6413-XKKPU,122
6416-JNVRK,344
6416-TVAIH,322
6416-YJTTB,444
6418-HNFED,543
6418-PIQSP,222
6419-ZTTLE,122
6421-SZVEM,222
6424-ELEYH,322
6425-JWTDV,445
6425-YQLLO,122
6427-FEFIG,453
6429-SHBCB,122
6432-TWQLB,122
6434-TTGJP,555
6435-SRWBJ,222
6435-VWCCY,444
6437-UDQJM,443
6437-UKHMV,443
6439-GTPCA,122
6439-LAJXL,553
6439-PKTRR,122
6440-DKQGE,353
6445-TNRXS,453
6447-EGDIV,222
6447-GORXK,554
6457-GIRWB,222
6457-USBER,122
6458-CYIDZ,344
6461-PPAXN,222
6461-SZMCV,544
6463-HHXJR,444
6463-MVYRY,344
6464-KEXXH,554
6465-GSRCL,343
6467-CHFZW,222
6469-MRVET,344
6469-QJKZW,555
6473-ULUHT,222
6474-FVJLC,222
6475-VHUIZ,444
6476-EPYZR,122
6476-YHMGA,222
6478-HRRCZ,344
6479-OAUSD,553
6479-SZPLM,122
6479-VDGRK,122
6480-YAGIY,444
6481-ESCNL,555
6481-LXPWL,453
6481-OGDOO,222
6483-OATDN,344
6484-LATFU,122
6485-QXWWE,345
6486-LHTMA,554
6490-FGZAT,553
6496-JDSSB,222
6496-SLWHQ,122
6497-TILVL,322
6500-JVEGC,443
6502-HCJTI,222
6502-KUGLL,222
6502-MJQAE,122
6504-VBLFL,555
6505-OZNPG,554
6506-EYCNH,455
6507-DTJZV,444
6507-ZJSUR,444
6508-NJYRO,222
6509-TSGWN,222
6510-UPNKS,555
6513-EECDB,222
6516-NKQBO,222
6518-KZXCB,555
6518-LGAOV,222
6518-PPLMZ,443
6519-CFDBX,222
6519-ZHPXP,454
6521-YYTYI,122
6522-OIQSX,553
6522-YRBXD,222
6527-PZFPV,343
6532-YLWSI,122
6537-OTKMY,555
6537-QLGEX,455
6538-POCHL,444
6542-LWGXJ,222
6543-CPZMK,122
6543-JXSOO,322
6543-XRMYR,343
6546-OPBBH,222
6549-BTYPG,222
6549-NNDYT,554
6549-YMFAW,455
6551-GNYDG,343
6551-VLJMV,553
6551-ZCOTS,453
6556-DBKZF,322
6557-BZXLQ,555
6559-ILWKJ,222
6559-PDZLR,222
6559-RAKOZ,455
6563-VNPMN,445
6563-VRERX,322
6567-HOOPW,122
6568-POCUI,222
6569-KTMDU,322
6572-ADKRS,445
6574-MCOEH,344
6575-SUVOI,222
6576-FBXOJ,443
6578-KRMAW,454
6579-JPICP,222
6581-NQCBA,454
6582-OIVSP,122
6582-PLFUU,544
6583-KQJLK,554
6583-QGCSI,222
6583-SZVGP,222
6584-VQMYT,453
6585-WCEWR,454
6586-MYGKD,122
6586-PSJOX,122
6591-QGOYB,555
6595-COKXZ,222
6595-YGXIT,122
6598-KELSS,545
6598-RFFVI,222
6599-CEBNN,344
6599-GZWCM,555
6599-RCLCJ,122
6599-SFQVE,544
6603-QWSPR,443
6603-YRDCJ,455
6608-QQLVK,222
6609-MXJHJ,455
6614-FHDBO,444
6614-VBEGU,553
6614-YOLAC,453
6614-YWYSC,344
6615-NGGZJ,222
6615-ZGEDR,122
6616-AALSR,555
6617-WLBQC,444
6618-RYATB,122
6619-RPLQZ,222
6620-HVDUJ,344
6620-JDYNW,554
6621-NRZAK,355
6621-YOBKI,322
6624-JDRDS,544
6625-FLENO,454
6625-IUTTT,445
6625-UTXEW,344
6627-CFOSN,222
6629-CZTTH,322
6629-LADHQ,222
6630-UJZMY,343
6631-HMANX,555
6633-MPWBS,222
6633-SYEUS,544
6635-CPNUN,455
6635-MYYYZ,222
6637-KYRCV,322
6641-XRPSU,222
6645-MXQJT,555
6646-JPPHA,122
6646-QVXLR,222
6646-VRFOL,122
6647-ZEDXT,322
6648-INWPS,444
6650-BWFRT,455
6650-VJONK,343
6651-AZVTJ,222
6651-RLGGM,343
6652-YFFJO,344
6653-CBBOM,343
6654-QGBZZ,554
6655-LHBYW,322
6656-GULJQ,443
6656-JWRQX,322
6661-EIPZC,554
6661-HBGWL,122
6663-JOCQO,122
6664-FPDAC,344
6668-CNMFP,322
6670-MFRPK,222
6671-NGWON,122
6674-KVJHG,555
6680-NENYN,355
6680-WKXRZ,322
6681-ZSEXG,454
6682-QJDGB,222
6682-VCIXC,122
6683-VLCTZ,343
6685-GBWJZ,544
6685-XSHHU,222
6686-YPGHK,222
6688-UZPWD,122
6689-KXGBO,122
6689-TCZHQ,122
6689-VRRTK,555
6691-CCIHA,444
6692-UDPJC,322
6692-YQHXC,454
6693-DJWTY,454
6693-FRIRW,553
6695-AMZUF,544
6695-FRVEC,554
6696-YDAYZ,343
6698-OXETB,554
6701-DHKWQ,222
6701-YVNQG,554
6702-OHFWR,122
6704-UTUKK,344
6705-LNMDD,455
6705-LXORM,222
6710-HSJRD,222
6711-FLDFB,122
6711-VTNRE,122
6712-OAWRH,344
6713-OKOMC,344
6715-OFDBP,122
6718-BDGHG,122
6719-FGEDO,555
6719-OXYBR,222
6723-CEGQI,344
6723-WSNTY,355
6725-TPKJO,544
6726-NNFWD,122
6726-WEXXK,344
6727-IOTLZ,343
6728-CZFEI,444
6728-DKUCO,122
6728-VOIFY,444
6728-WYQBC,222
6729-FZWSY,222
6729-GDNGC,454
6732-FZUGP,454
6732-VAILE,122
6733-LRIZX,222
6734-CKRSM,555
6734-FQAJX,222
6734-GMPVK,454
6734-JDTTV,344
6734-PSBAW,544
6736-DHUQI,444
6738-ISCBM,555
6741-EGCBI,322
6741-QRLUP,544
6743-HHQPF,555
6745-JEFZB,554
6746-WAUWT,222
6749-UTDVX,122
6752-APNJL,344
6754-LZUKA,544
6754-WKSHP,222
6762-NSODU,222
6762-QVYJO,454
6765-MBQNU,544
6766-HFKLA,345
6769-DCQLI,222
6769-DYBQN,222
6770-UAYGJ,444
6770-XUAGN,122
6771-XWBDM,222
6772-KSATR,122
6772-WFQRD,344
6773-LQTVT,122
6776-TLWOI,322
6777-TGHTM,222
6778-EICRF,222
6778-JFCMK,222
6778-YSNIH,445
6784-XYJAE,545
6786-OBWQR,545
6789-HJBWG,222
6791-YBNAK,322
6794-HKIAJ,122
6797-LNAQX,222
6797-UCJHZ,122
6804-GDMOI,322
6806-YDEUL,555
6807-SIWJI,555
6810-VCAEX,543
6813-GZQCG,322
6814-ZPWFQ,455
6815-ABQFQ,544
6817-WTYHE,222
6818-DJXAA,222
6818-WOBHJ,345
6821-BUXUX,122
6821-JPCDC,454
6823-SIDFQ,555
6825-UYPFK,122
6827-IEAUQ,222
6828-HMKWP,453
6833-JMZYP,222
6834-NXDCA,322
6837-BJYDQ,555
6837-HAEVO,222
6838-HVLXG,443
6838-YAUVY,544
6839-ITVZJ,322
6840-RESVB,222
6844-DZKRF,122
6845-RGTYS,322
6847-KJLTS,322
6848-HJTXY,453
6848-YLDFR,222
6849-OYAMU,122
6849-WLEYG,343
6851-WEFYX,222
6854-EXGSF,555
6855-VLGOS,544
6856-RAURS,122
6857-TKDJV,344
6857-VWJDT,344
6859-QNXIQ,222
6859-RKMZJ,444
6860-YRJZP,344
6861-OKBCE,122
6861-XWTWQ,122
6862-CQUMB,543
6865-JZNKO,222
6867-ACCZI,222
6869-FGJJC,122
6870-ECSHE,222
6870-ZWMNX,222
6872-HXFNF,543
6873-UDNLD,322
6874-SGLHU,122
6876-ADESB,122
6877-LGWXO,445
6877-TJMBR,122
6878-GGDWG,122
6885-PKOAM,222
6888-SBYAI,444
6890-PFRQX,122
6891-JPYFF,455
6892-BOGQE,322
6892-EZDTG,222
6892-XPFPU,343
6893-ODYYE,454
6894-LFHLY,122
6896-SRVYQ,222
6897-RWMUB,322
6897-UUBNU,554
6898-MDLZW,222
6898-RBTLU,455
6899-PPEEA,222
6900-PXRMS,222
6900-RBKER,122
6901-GOGZG,455
6904-JLBGY,345
6905-NIQIN,122
6906-ANDWJ,322
6906-MPARY,454
6907-CQGPN,555
6907-FLBER,455
6907-NZZIJ,122
6908-VVYHM,222
6910-HADCM,222
6916-HIJSE,454
6917-FIJHC,443
6917-IAYHD,444
6917-YACBP,554
6918-UMQCG,355
6919-ELBGL,222
6921-OZMFH,555
6922-NCEDI,353
6923-AQONU,454
6923-EFPNL,122
6923-JHPMP,443
6924-TDGMT,322
6925-BAYGL,543
6927-WTFIV,122
6928-ONTRW,454
6933-FHBZC,122
6933-VLYFX,554
6937-GCDGQ,222
6941-KXRRV,322
6941-PMGEP,122
6942-LBFDP,453
6946-LMSQS,122
6950-TWMYB,554
6952-OMNWB,353
6953-PBDIN,222
6954-OOYZZ,443
6956-SMUCM,443
6959-GQEGV,555
6959-UWKHF,122
6960-HVYXR,344
6961-MJKBO,443
6961-VCPMC,122
6963-EZQEE,222
6963-KQYQB,453
6967-PEJLL,222
6967-QIQRV,445
6968-GMKPR,454
6968-MHOMU,555
6968-URWQU,443
6969-MVBAI,122
6972-SNKKW,555
6974-DAFLI,544
6976-BWGLQ,454
6979-TNDEU,554
6979-ZNSFF,222
6980-CDGFC,345
6980-IMXXE,222
6981-TDRFT,454
6982-SSHFK,222
6982-UQZLY,122
6985-HAYWX,544
6986-IJDHX,122
6986-IXNDM,322
6987-XQSJT,122
6988-CJEYV,454
6990-YNRIO,343
6992-TKNYO,543
6993-OHLXR,122
6993-YCOBK,122
6993-YGFJV,554
6994-FGRHH,122
6994-KERXL,455
6994-ORCWG,222
6996-KNSML,122
6997-UVGOX,445
6999-CHVCF,554
7000-WCEVQ,122
7005-CCBKV,343
7005-CYUIL,554
7008-LZVOZ,543
7009-LGECI,322
7009-PCARS,554
7010-BRBUU,555
7010-ZMVBF,355
7011-CVEUC,554
7013-PSXHK,222
7014-ZZXAW,344
7016-BPGEU,344
7016-NVRIC,344
7017-VFHAY,222
7017-VFULY,122
7018-FPXHH,322
7018-WBJNK,443
7020-OZKXZ,343
7021-XSNYE,122
7024-OHCCK,343
7025-IWFHT,122
7025-WCBNE,122
7026-YMSBE,353
7028-DVOIQ,222
7029-IJEJK,444
7029-RPUAV,444
7030-FZTFM,122
7030-NJVDP,353
7032-LMBHI,555
7033-CLAMM,554
7036-TYDEC,555
7036-ZZKBD,122
7037-MTYVW,122
7041-TXQJH,122
7044-YAACC,222
7047-FWEYA,222
7047-YXDMZ,554
7048-GXDAY,555
7049-GKVZY,355
7054-DMVAS,122
7054-ENNGU,122
7054-LGEQW,222
7055-HNEOJ,343
7055-JCGNI,554
7055-VKGDA,122
7056-IMHCC,222
7061-OVMIM,453
7064-FRRSW,343
7064-JHXCE,544
7065-YUNRY,344
7067-KSAZT,122
7072-MBHEV,454
7073-QETQY,555
7074-IEVOJ,222
7074-STDCN,545
7075-BNDVQ,122
7077-XJMET,343
7078-NVFAM,222
7079-QRCBC,222
7080-TNUWP,322
7083-MIOPC,553
7083-YNSKY,122
7088-FBAWU,355
7089-IVVAZ,122
7089-RKVSZ,122
7089-XXAYG,122
7094-MSZAO,555
7096-UCLNH,454
7096-ZNBZI,222
7100-FQPRV,455
7101-HRBLJ,444
7102-JJVTX,455
7103-IPXPJ,443
7103-ZGVNT,545
7105-BENQF,122
7105-MXJLL,455
7107-UBYKY,444
7108-DGVUU,122
7109-CQYUZ,445
7109-MFBYV,545
7110-BDTWG,344
7112-OPOTK,122
7113-HIPFI,343
7114-AEOZE,122
7115-IRDHS,344
7120-RFMVS,343
7123-WQUHX,455
7124-UGSUR,345
7126-RBHSD,444
