customer_id,SeniorCitizen,Partner,Dependents,tenure_months,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,monthly_charges,total_charges,churn_label,recharge_count_30d,recharge_count_90d,total_recharge_30d,total_recharge_90d,avg_recharge_amount,days_since_last_recharge,recharge_trend,data_usage_mb_30d,data_usage_mb_90d,data_usage_trend,avg_session_mb,app_usage_rate,offers_presented,offers_accepted,offer_acceptance_rate,active_days_90d,days_since_last_activity,gender_male,internet_dsl,internet_fiber,internet_none,contract_monthly,contract_1yr,contract_2yr,payment_method_electronic_check,payment_method_mailed_check,payment_method_bank_transfer,payment_method_credit_card,preferred_channel_ussd,preferred_channel_app,preferred_channel_agent,preferred_channel_web,MultipleLines_No phone service,MultipleLines_Yes,r_score,f_score,m_score,rfm_score,rfm_segment,arpu,arpu_tier,engagement_score,declining_recharge,long_silence,low_activity,recharge_drop_flag,high_data_user,frequent_recharger,high_offer_responder,app_user,premium_customer,lifecycle_stage,churn_risk_score,ml_segment,propensity_bundle,propensity_topup,propensity_reactivation,clv_90d,clv_tier
7632-YUTXB,No,1,1,25,1,0,0,0,0,0,0,0,20.05,520.1,0,2.0,3.0,2000.0,3000.0,1000.0,12.0,1.4932787348852595e-15,994.94,8937.93,-22.259475283393712,1276.847142857143,0.15384615384615385,1.0,0.0,0.0,13.0,1.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,4,5,5,455,Loyal Customers,1000.0,Gold,0.10393162393162393,0,0,1,0,0,1,0,0,1,Active,0.004850155673921108,Rising Stars,0.0,0.01,0.0,3292.5406083812677,Silver
7633-MVPUY,No,1,0,57,1,1,1,0,1,0,0,1,59.75,3450.15,0,1.0,2.0,200.0,400.0,200.0,30.0,-8.574922300846291e-16,0.0,423.53,10.324302325581394,141.17666666666665,0.375,1.0,0.0,0.0,8.0,30.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,4,3,343,Loyal Customers,133.33333333333334,Bronze,0.14805555555555555,0,1,1,0,0,0,0,1,0,Active,0.17011378705501556,Loyal But Declining,0.0,0.0,0.015,261.80561084061594,Bronze
7634-HLQJR,No,1,1,47,1,0,0,0,0,0,0,0,20.05,1016.7,0,2.0,7.0,700.0,3700.0,528.5714285714286,24.0,-6.568946796959824,0.0,4303.82,6.185530052058684,614.8314285714285,0.19047619047619047,0.0,0.0,0.0,21.0,24.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3,5,4,354,Loyal Customers,1233.3333333333333,Gold,0.15047619047619049,0,1,0,0,0,1,0,0,1,Active,0.01170465350151062,Rising Stars,0.0,0.125,0.99,2415.4909882728343,Silver
7634-WSWDB,No,0,1,8,0,1,0,0,0,0,1,1,38.5,330.8,0,0.0,3.0,0.0,2200.0,733.3333333333334,51.0,-98.15498154981546,0.0,873.6,0.0,873.6,0.125,1.0,1.0,1.0,8.0,17.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,2,2,222,Hibernating,733.3333333333334,Gold,0.37305555555555553,1,1,1,1,0,0,1,0,1,Lapsing,0.841901421546936,At Risk Heavyweights,0.005,0.0,1.0,951.5315530534409,Bronze
7636-OWBPG,Yes,0,0,12,0,0,1,0,0,0,0,1,29.35,381.2,0,3.0,10.0,10100.0,36600.0,3660.0,12.0,-2.494022536029891,1005.1800000000001,5912.6,-2.4713325232887815,656.9555555555556,0.4,0.0,0.0,0.0,30.0,3.0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,4,5,5,455,Loyal Customers,12200.0,Platinum,0.2533333333333333,0,0,0,0,0,1,0,1,1,High Value Loyal,0.0026837256737053394,High Value Active,0.0,0.0,0.0,35463.16904441036,Platinum
7636-PEPNS,No,1,1,58,1,0,0,0,0,0,0,1,44.1,2413.05,0,1.0,1.0,2000.0,2000.0,2000.0,3.0,0.0,623.71,7220.910000000001,-81.90060893098797,2406.9700000000003,0.0,0.0,0.0,0.0,7.0,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5,4,5,545,Champions,666.6666666666666,Gold,0.031111111111111114,0,0,1,0,0,0,0,0,1,Active,0.04414402320981026,Rising Stars,0.0,0.0,0.0,2010.0928872312368,Silver
7636-XUHWW,No,0,0,2,1,0,0,0,0,0,0,1,19.9,33.7,0,4.0,4.0,9200.0,9200.0,2300.0,4.0,107.15867158671547,2199.17,5136.6900000000005,-0.07553385416666988,733.8128571428572,0.4090909090909091,2.0,0.0,0.0,22.0,1.0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,5,5,555,Champions,3066.6666666666665,Platinum,0.2205050505050505,0,0,0,0,1,1,0,1,1,New At-Risk,0.002745869103819132,High Value Active,0.005,0.0,0.005,9673.56812526693,Gold
7638-QVMVY,No,0,0,7,1,0,0,0,0,1,0,1,79.0,522.95,1,0.0,3.0,0.0,15000.0,5000.0,53.0,-3.9971664249037906e-14,0.0,766.85,-1.1177386934673321,255.61666666666667,0.25,2.0,0.0,0.0,8.0,27.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,222,Hibernating,5000.0,Platinum,0.11055555555555555,0,1,1,1,0,0,0,0,1,Lapsing,0.9747398495674133,Dormant,0.0,0.0,1.0,4066.208571811181,Silver
7639-LIAYI,No,0,0,52,1,1,0,0,1,1,1,1,79.75,4217.8,0,2.0,4.0,200.0,400.0,100.0,0.0,-7.03159485234856e-16,312.61,312.61,0.0,312.61,0.625,4.0,1.0,0.25,8.0,0.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5,5,3,553,Loyal Customers,133.33333333333334,Bronze,0.2980555555555556,0,0,1,0,0,1,1,1,0,Active,0.031713951379060745,Price Sensitive,0.0,1.0,0.0,438.94890446002154,Bronze
7639-OPLNG,No,1,1,70,1,1,1,1,1,1,0,1,79.25,5731.85,0,2.0,6.0,1000.0,3200.0,533.3333333333334,3.0,-3.6984718119943523,482.48,1158.58,-0.035956014647672556,105.32545454545453,0.2857142857142857,0.0,0.0,0.0,21.0,3.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5,5,4,554,Champions,1066.6666666666667,Gold,0.17904761904761904,0,0,0,0,0,1,0,0,1,Active,0.002400565892457962,Loyal But Declining,0.0,0.065,0.0,3368.453343320777,Silver
7639-SUPCW,No,0,0,22,1,1,0,0,0,0,0,1,48.8,1054.6,1,0.0,1.0,0.0,500.0,500.0,67.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6.0,43.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,122,Lost Customers,166.66666666666666,Silver,0.12666666666666665,0,1,1,1,0,0,0,1,0,Churned,0.8883708715438843,Dormant,0.0,0.0,0.02,143.10554036359775,Bronze
7641-EUYET,Yes,1,1,46,1,1,1,1,0,1,0,1,100.7,4541.2,1,1.0,2.0,1500.0,3500.0,1750.0,23.0,-23.809523809523807,0.0,1060.6,0.0,1060.6,0.16666666666666666,2.0,0.0,0.0,6.0,23.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,4,4,344,Loyal Customers,1166.6666666666667,Gold,0.07666666666666666,0,1,1,0,0,0,0,0,1,Active,0.9583353400230408,Loyal But Declining,0.0,0.0,1.0,900.5046318830913,Bronze
7641-TQFHN,No,0,1,39,1,0,0,0,1,1,1,0,100.55,3895.35,0,1.0,4.0,1000.0,4000.0,1000.0,8.0,7.454028667698345e-15,2527.05,3173.79,5.249148669796563,793.4475,0.3125,0.0,0.0,0.0,16.0,1.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4,4,4,444,Loyal Customers,1333.3333333333333,Gold,0.16486111111111112,0,0,1,0,1,0,0,1,1,Active,0.005120501853525639,Loyal But Declining,0.0,0.0,0.0,4140.247895187898,Silver
7643-RCHXS,No,1,1,63,1,0,0,0,0,0,0,0,19.35,1263.85,0,2.0,2.0,5100.0,5100.0,2550.0,3.0,204.1666666666667,860.8900000000001,2351.37,-0.036302841861064264,261.2633333333333,0.13043478260869565,0.0,0.0,0.0,23.0,0.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,5,5,5,555,Champions,1700.0,Gold,0.1413526570048309,0,0,0,0,0,1,0,0,1,Active,0.0035138435196131468,Rising Stars,0.0,0.01,0.0,5363.260985427527,Silver
7644-OMVMY,No,1,1,0,1,0,0,0,0,0,0,0,19.85,0.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,633.54,11.592631578947364,316.77,0.5,0.0,0.0,0.0,2.0,68.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2,122,Lost Customers,0.0,Bronze,0.15888888888888889,0,1,1,0,0,0,0,1,0,New At-Risk,0.342195063829422,Dormant,0.0,0.005,0.0,0.0917451445681496,Bronze
7647-GYYKX,No,1,1,54,1,0,0,0,0,0,0,1,20.35,1092.35,0,1.0,9.0,100.0,5300.0,588.8888888888889,16.0,-10.757575757575765,1870.38,4642.91,-0.403612566171519,331.63642857142855,0.25925925925925924,2.0,0.0,0.0,27.0,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4,4,3,443,Loyal Customers,1766.6666666666667,Gold,0.19777777777777777,0,1,0,1,1,0,0,0,1,Active,0.003038077848032117,Rising Stars,0.0,0.0,0.015,5349.385368067371,Silver
7649-PHJVR,No,0,0,11,1,0,0,0,0,0,0,0,19.5,226.8,0,0.0,2.0,0.0,200.0,100.0,50.0,-2.7333385039586874e-16,789.2,7811.2300000000005,-23.499370972466306,1562.246,0.18181818181818182,0.0,0.0,0.0,11.0,13.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2,2,222,Hibernating,66.66666666666667,Bronze,0.10343434343434343,0,1,1,1,0,0,0,0,0,Lapsing,0.04596470296382904,Rising Stars,0.0,0.0,0.005,227.3441597525054,Bronze
7649-SIJJF,No,1,0,71,1,1,1,1,1,0,1,1,80.1,5585.4,0,3.0,7.0,15000.0,25300.0,3614.285714285714,4.0,19.88731098717874,3084.71,5721.52,-0.6945274031073849,520.1381818181818,0.35714285714285715,2.0,1.0,0.5,28.0,0.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,5,5,5,555,Champions,8433.333333333334,Platinum,0.3815873015873016,0,0,0,0,1,1,1,1,1,High Value Loyal,0.0017374965827912092,High Value Active,0.16,0.0,0.005,26010.447780668,Platinum
7654-YWJUF,No,1,0,43,1,1,0,1,1,0,0,1,84.25,3539.25,0,1.0,2.0,1000.0,2000.0,1000.0,8.0,1.927539284991412e-15,293.95,395.65,0.5740058102001298,131.88333333333333,0.42857142857142855,0.0,0.0,0.0,7.0,3.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,4,4,444,Loyal Customers,666.6666666666666,Gold,0.15968253968253968,0,0,1,0,0,0,0,1,1,Active,0.017434151843190193,Loyal But Declining,0.0,0.0,0.0,1927.224631187152,Bronze
7657-DYEPJ,Yes,0,0,38,1,0,1,1,1,1,0,1,70.15,2497.35,1,1.0,2.0,900.0,1900.0,950.0,27.0,-7.692307692307693,0.0,671.1,0.0,671.1,0.2,0.0,0.0,0.0,5.0,25.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,4,4,344,Loyal Customers,633.3333333333334,Silver,0.08222222222222222,0,1,1,0,0,0,0,0,0,Active,0.78965824842453,Loyal But Declining,0.0,0.0,1.0,603.9452430511003,Bronze
7658-UYUQS,Yes,1,0,21,1,0,0,1,0,1,0,0,86.55,1857.25,0,1.0,4.0,1000.0,4200.0,1050.0,6.0,5.765699596033775,2770.7200000000003,8162.1,-4.614724930362117,583.0071428571429,0.2903225806451613,1.0,0.0,0.0,31.0,6.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,4,4,544,Champions,1400.0,Gold,0.22487455197132616,0,0,0,0,1,0,0,0,1,Active,0.0046944827772676945,High Value Active,0.0,0.005,0.0,4130.636520865474,Silver
7660-HDPJV,No,0,0,1,1,0,0,0,0,0,0,1,69.2,69.2,1,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,4076.6800000000003,260.4366666666668,2038.3400000000001,0.5,0.0,0.0,0.0,2.0,68.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,122,Lost Customers,0.0,Bronze,0.15888888888888889,0,1,1,0,0,0,0,1,0,New At-Risk,0.990545392036438,Dormant,0.0,0.0,0.0,0.021435174515290187,Bronze
7661-CPURM,No,0,0,19,1,0,0,0,1,0,1,1,87.7,1725.95,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,776.68,2314.96,-3.793896156991003,462.992,0.15384615384615385,0.0,0.0,0.0,13.0,9.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,2,122,Lost Customers,0.0,Bronze,0.10393162393162393,0,1,1,0,0,0,0,0,0,Churned,0.04933735728263855,Dormant,0.0,0.0,0.0,0.011153046367562864,Bronze
7663-CUXZB,No,1,0,59,1,1,1,1,1,1,1,0,113.75,6561.25,0,4.0,6.0,2400.0,3100.0,516.6666666666666,8.0,6.777128887681651,560.5699999999999,2260.92,-0.4562273766742932,376.82,0.21428571428571427,1.0,0.0,0.0,14.0,2.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,4,5,5,455,Loyal Customers,1033.3333333333333,Gold,0.1265079365079365,0,0,1,0,0,1,0,0,1,Active,0.006025432143360376,Loyal But Declining,0.0,0.08,0.0,3125.412238789396,Silver
7663-RGWBC,No,0,0,1,1,0,0,0,0,0,0,1,44.15,44.15,1,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,445.17,0.0,445.17,0.0,0.0,0.0,0.0,3.0,30.0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,122,Lost Customers,0.0,Bronze,0.013333333333333334,0,1,1,0,0,0,0,0,0,New At-Risk,0.9803603291511536,Dormant,0.0,0.0,0.0,0.0,Bronze
7663-YJHSN,No,1,0,72,1,1,1,1,1,1,0,1,103.95,7556.9,0,1.0,2.0,100.0,200.0,100.0,0.0,3.026685753493684e-16,0.0,918.26,0.0,918.26,0.2,1.0,1.0,1.0,5.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5,4,3,543,Loyal Customers,66.66666666666667,Bronze,0.38222222222222224,0,0,1,0,0,0,1,0,0,Active,0.1111217588186264,Price Sensitive,0.0,0.005,0.0,148.75876740562276,Bronze
7663-ZTEGJ,No,0,1,29,1,0,1,1,1,0,1,0,100.55,2830.45,0,1.0,1.0,5000.0,5000.0,5000.0,9.0,0.0,0.0,5753.4,7.968555208629015,958.9,0.1111111111111111,0.0,0.0,0.0,9.0,9.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4,4,5,445,Loyal Customers,1666.6666666666667,Gold,0.07333333333333333,0,0,1,0,0,0,0,0,1,Active,0.02464716136455536,Loyal But Declining,0.0,0.0,0.0,5026.781974679586,Silver
7665-NKLAV,No,1,1,36,0,1,0,1,1,0,0,0,40.65,1547.35,0,0.0,3.0,0.0,3000.0,1000.0,52.0,1.4671139340240848e-15,2397.99,2397.99,-6.479693877551037,799.3299999999999,0.1111111111111111,1.0,0.0,0.0,9.0,1.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,2,2,222,Hibernating,1000.0,Gold,0.07333333333333333,0,1,1,1,1,0,0,0,1,Lapsing,0.02207627147436142,At Risk Heavyweights,0.0,0.0,1.0,3133.336330285707,Silver
7665-TOALD,No,0,0,1,1,0,0,0,0,0,0,1,69.6,69.6,1,0.0,2.0,0.0,2000.0,1000.0,65.0,3.643156131375951e-14,0.0,468.15,2.1749999999999994,234.075,0.2222222222222222,0.0,0.0,0.0,9.0,38.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,122,Lost Customers,666.6666666666666,Gold,0.10666666666666667,0,1,1,1,0,0,0,0,1,New At-Risk,0.9813235402107239,Dormant,0.0,0.0,1.0,395.78967951362944,Bronze
7665-VIGUD,No,0,0,10,1,0,0,0,0,0,0,0,20.35,176.3,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,283.04,6.954999999999996,141.52,0.2,0.0,0.0,0.0,5.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,2,122,Lost Customers,0.0,Bronze,0.08222222222222222,0,1,1,0,0,0,0,0,0,Churned,0.09626396000385284,Dormant,0.0,0.0,0.0,0.06847405818770368,Bronze
7666-WKRON,No,0,0,39,1,0,0,1,1,0,0,1,80.45,3201.55,1,0.0,0.0,0.0,0.0,0.0,90.0,0.0,213.64,462.49,-0.725697350069736,115.6225,0.16666666666666666,0.0,0.0,0.0,6.0,14.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,2,122,Lost Customers,0.0,Bronze,0.07666666666666666,0,1,1,0,0,0,0,0,0,Churned,0.2652835249900818,Dormant,0.0,0.0,0.0,0.0,Bronze
7668-XCFYV,Yes,1,0,17,1,0,0,0,0,1,1,1,92.55,1614.7,0,1.0,6.0,2000.0,6000.0,1000.0,4.0,22.55514401017193,252.27,497.21000000000004,-0.46499365750528576,99.44200000000001,0.35294117647058826,0.0,0.0,0.0,17.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,5,4,5,545,Champions,2000.0,Platinum,0.18143790849673203,0,0,1,0,0,0,0,1,1,High Value Loyal,0.01371355913579464,Rising Stars,0.0,0.0,0.0,6278.77941761438,Gold
7669-LCRSD,No,1,1,12,1,0,0,0,0,1,0,1,56.3,628.65,0,2.0,4.0,1100.0,1300.0,325.0,18.0,5.76470588235294,262.88,757.9,-5.398604651162787,378.95,0.2857142857142857,1.0,1.0,1.0,14.0,18.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,5,4,454,Loyal Customers,433.3333333333333,Silver,0.4479365079365079,0,1,1,0,0,1,1,0,0,Active,0.32028159499168396,Price Sensitive,0.0,1.0,0.01,697.7103010835704,Bronze
7670-ZBPOQ,No,1,0,58,1,1,0,0,1,0,0,1,61.05,3478.75,0,2.0,6.0,10000.0,25500.0,4250.0,1.0,1.8965335581077016,0.0,3928.1499999999996,2.907534678436311,654.6916666666666,0.2631578947368421,0.0,0.0,0.0,19.0,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5,5,5,555,Champions,8500.0,Platinum,0.1633918128654971,0,0,1,0,0,1,0,0,1,High Value Loyal,0.0025047329254448414,High Value Active,0.0,0.0,0.0,25609.922770271896,Platinum
7672-VFMXZ,No,1,0,57,1,1,0,0,1,0,0,0,55.7,3171.6,0,1.0,6.0,5000.0,23000.0,3833.3333333333335,9.0,14.116670126634801,679.28,2720.95,3.3647592067988703,544.1899999999999,0.3125,1.0,0.0,0.0,16.0,9.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,4,5,445,Loyal Customers,7666.666666666667,Platinum,0.16486111111111112,0,0,1,0,0,0,0,1,1,High Value Loyal,0.006064801476895809,High Value Active,0.0,0.0,0.005,23628.75753428666,Platinum
7673-BQGKU,No,1,1,69,1,0,0,0,0,0,0,0,20.15,1337.5,0,0.0,1.0,0.0,5000.0,5000.0,37.0,0.0,793.36,2388.55,0.5499477149496576,796.1833333333334,0.0,0.0,0.0,0.0,7.0,5.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,2,222,Hibernating,1666.6666666666667,Gold,0.031111111111111114,0,1,1,1,0,0,0,0,1,Lapsing,0.04421304538846016,Rising Stars,0.0,0.0,1.0,5161.313894307546,Silver
7673-LPRNY,No,0,0,23,1,1,0,1,0,1,1,1,78.55,1843.05,0,2.0,3.0,1000.0,1500.0,500.0,7.0,-4.0857445232818104e-15,895.89,4022.81,-0.025897899857616462,309.4469230769231,0.38095238095238093,0.0,0.0,0.0,21.0,4.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,5,5,4,554,Champions,500.0,Silver,0.2076190476190476,0,0,0,0,0,1,0,1,0,Active,0.0023578328546136618,High Value Active,0.0,0.105,0.0,1632.2623905485475,Bronze
7674-YTAFD,No,0,0,33,1,0,1,0,1,0,0,1,79.95,2684.85,0,2.0,5.0,2100.0,2500.0,500.0,16.0,18.05267830719149,2196.62,20788.79,-40.017881520263735,2078.879,0.5714285714285714,1.0,0.0,0.0,28.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,5,5,455,Loyal Customers,833.3333333333334,Gold,0.29587301587301584,0,1,0,0,1,1,0,1,1,Active,0.005303386133164167,High Value Active,0.0,0.075,0.0,2680.3945074248204,Silver
7675-OZCZG,Yes,0,0,3,1,0,0,0,0,0,0,0,45.0,127.1,1,0.0,1.0,0.0,100.0,100.0,76.0,0.0,0.0,797.67,0.0,797.67,0.3333333333333333,0.0,0.0,0.0,3.0,44.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,122,Lost Customers,33.333333333333336,Bronze,0.11333333333333333,0,1,1,1,0,0,0,1,0,Churned,0.9680260419845581,Dormant,0.0,0.0,0.0,21.989045877406912,Bronze
7677-SJJJK,No,1,1,8,1,0,0,0,0,0,0,0,19.9,153.95,0,0.0,2.0,0.0,4000.0,2000.0,40.0,-1.373606062890714e-14,190.76,1424.77,-3.6615405674464925,356.1925,0.2727272727272727,0.0,0.0,0.0,11.0,10.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,2,222,Hibernating,1333.3333333333333,Gold,0.1307070707070707,0,1,1,1,0,0,0,0,1,Lapsing,0.04797649383544922,Rising Stars,0.0,0.0,1.0,3897.2138864059943,Silver
7682-AZNDK,No,1,1,34,1,0,1,1,0,1,0,1,89.85,3091.75,0,4.0,9.0,400.0,900.0,100.0,11.0,-8.029441464767775e-16,1196.71,2331.73,2.6790371806761626,333.1042857142857,0.2857142857142857,1.0,0.0,0.0,21.0,2.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,5,3,453,Loyal Customers,300.0,Silver,0.17904761904761904,0,0,0,0,1,1,0,0,0,Active,0.0024003044236451387,High Value Active,0.0,1.0,0.0,815.2024905193683,Bronze
7683-CBDKJ,No,1,1,14,1,1,1,0,0,1,0,1,65.45,937.6,1,0.0,1.0,0.0,2000.0,2000.0,56.0,0.0,640.99,2500.68,-4.212803142603024,833.56,0.3,0.0,0.0,0.0,10.0,21.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,222,Hibernating,666.6666666666666,Gold,0.13444444444444445,0,1,1,1,0,0,0,0,1,Lapsing,0.9063429236412048,Dormant,0.0,0.0,1.0,629.1791221984114,Bronze
7684-XSZIY,No,1,1,72,1,0,0,0,0,0,0,0,24.3,1643.25,0,1.0,1.0,200.0,200.0,200.0,3.0,0.0,759.9,2936.74,5.019170792079212,489.45666666666665,0.3333333333333333,0.0,0.0,0.0,12.0,3.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,5,4,3,543,Loyal Customers,66.66666666666667,Bronze,0.15333333333333332,0,0,1,0,0,0,0,1,0,Active,0.01767815835773945,Rising Stars,0.0,0.01,0.0,227.1044922863601,Bronze
7688-AWMDX,No,1,0,71,1,1,0,0,1,0,0,0,54.5,3778.2,0,1.0,2.0,2000.0,4000.0,2000.0,8.0,-5.951086974001459e-16,1543.0500000000002,2778.16,1.8013760944042647,694.54,0.16666666666666666,0.0,0.0,0.0,12.0,0.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,4,5,445,Loyal Customers,1333.3333333333333,Gold,0.10333333333333333,0,0,1,0,1,0,0,0,1,Active,0.004386851564049721,Rising Stars,0.0,0.0,0.0,4363.67838470049,Silver
7690-KPNCU,No,1,1,64,1,1,0,1,0,1,1,1,73.05,4688.65,0,0.0,2.0,0.0,1200.0,600.0,54.0,114.28571428571439,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,7.0,3.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,2,2,222,Hibernating,400.0,Silver,0.07396825396825396,0,1,1,1,0,0,0,0,0,Lapsing,0.08830112963914871,Loyal But Declining,0.0,0.0,1.0,1163.6126316946225,Bronze
7691-KGKGP,No,1,1,53,1,0,1,0,1,1,0,0,65.0,3363.8,0,2.0,4.0,400.0,800.0,200.0,10.0,-4.461404213108974e-16,385.57,385.57,0.0,385.57,0.0,1.0,0.0,0.0,7.0,10.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,5,3,453,Loyal Customers,266.6666666666667,Silver,0.031111111111111114,0,0,1,0,0,1,0,0,0,Active,0.08485230058431625,Rising Stars,0.0,1.0,0.005,657.8921947606628,Bronze
7691-XVTZH,No,1,0,68,1,0,0,1,0,1,0,1,89.95,5974.3,0,0.0,2.0,0.0,5500.0,2750.0,64.0,281.25,806.64,806.64,0.0,806.64,0.2,1.0,0.0,0.0,5.0,24.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,2,2,122,Lost Customers,1833.3333333333333,Gold,0.08222222222222222,0,1,1,1,0,0,0,0,1,Churned,0.4494365453720093,Loyal But Declining,0.0,0.0,1.0,3960.4375250624807,Silver
7693-LCKZL,No,1,1,5,1,0,1,0,0,0,0,1,80.15,385.0,1,0.0,0.0,0.0,0.0,0.0,90.0,0.0,101.47,513.62,-0.5472100211485275,128.405,0.125,0.0,0.0,0.0,8.0,18.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,2,2,122,Lost Customers,0.0,Bronze,0.07305555555555555,0,1,1,0,0,0,0,0,0,Churned,0.9045515060424805,Dormant,0.0,0.0,0.0,0.0,Bronze
7693-QPEFS,Yes,0,0,52,1,0,0,0,0,0,0,1,72.95,3829.75,0,3.0,11.0,2500.0,10000.0,909.0909090909091,1.0,-2.0533538112250045,127.82,1067.1,-0.3478114302723642,152.44285714285712,0.19230769230769232,4.0,0.0,0.0,26.0,1.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5,5,5,555,Champions,3333.3333333333335,Platinum,0.17324786324786323,0,0,0,0,0,1,0,0,1,High Value Loyal,0.00330560514703393,High Value Active,0.0,0.0,0.0,9677.79918958215,Gold
7694-VLBWQ,No,1,0,67,1,0,1,1,0,1,1,0,104.1,7040.85,1,1.0,1.0,400.0,400.0,400.0,22.0,0.0,0.0,1816.87,17.69666666666667,908.435,0.5,0.0,0.0,0.0,6.0,22.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3,4,3,343,Loyal Customers,133.33333333333334,Bronze,0.17666666666666667,0,1,1,0,0,0,0,1,0,Active,0.8514622449874878,Loyal But Declining,0.0,0.005,0.02,149.88307330800328,Bronze
7695-PKLCZ,No,0,0,68,1,0,0,0,0,0,0,0,20.5,1424.9,0,1.0,3.0,200.0,5400.0,1800.0,18.0,-55.23996082272283,0.0,250.34,-12.444000000000013,125.17,0.4,0.0,0.0,0.0,10.0,8.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4,3,443,Loyal Customers,1800.0,Gold,0.16444444444444445,1,1,1,0,0,0,0,1,1,Active,0.04417045786976814,Rising Stars,0.0,0.0,0.005,5190.375536962634,Silver
