customer_id,event_date,event_type,recharge_amount,data_mb_used,call_duration_minutes,channel,offer_presented,offer_accepted
7696-AMHOD,2024-02-29,DATA_SESSION,,328.72,,APP,,False
7696-AMHOD,2024-03-01,SMS,,,,USSD,,False
7696-AMHOD,2024-03-04,RECHARGE,5000.0,,,USSD,,False
7696-AMHOD,2024-03-05,CALL,,,3.7,APP,,False
7696-AMHOD,2024-03-06,DATA_SESSION,,257.97,,AGENT,,False
7696-AMHOD,2024-03-19,RECHARGE,5000.0,,,USSD,,False
7696-AMHOD,2024-03-20,CALL,,,7.0,WEB,,False
7696-AMHOD,2024-03-21,DATA_SESSION,,365.77,,APP,,False
7696-AMHOD,2024-03-26,RECHARGE,5000.0,,,USSD,,False
7696-AMHOD,2024-03-28,RECHARGE,5000.0,,,APP,DATA_BUNDLE_1GB,True
7696-AMHOD,2024-03-31,CALL,,,13.3,USSD,,False
7696-CFTAT,2024-01-01,SMS,,,,USSD,,False
7696-CFTAT,2024-01-02,CALL,,,7.4,USSD,,False
7696-CFTAT,2024-01-07,RECHARGE,5000.0,,,AGENT,,False
7696-CFTAT,2024-01-13,RECHARGE,1000.0,,,USSD,,False
7696-CFTAT,2024-01-29,SMS,,,,USSD,,False
7696-CFTAT,2024-02-04,RECHARGE,100.0,,,WEB,,False
7696-CFTAT,2024-02-06,CALL,,,5.9,USSD,,False
7696-CFTAT,2024-02-08,CALL,,,3.6,USSD,,False
7696-CFTAT,2024-02-10,RECHARGE,5000.0,,,USSD,,False
7696-CFTAT,2024-02-16,RECHARGE,5000.0,,,USSD,,False
7696-CFTAT,2024-02-19,SMS,,,,USSD,,False
7696-CFTAT,2024-02-23,RECHARGE,100.0,,,APP,,False
7696-CFTAT,2024-03-01,DATA_SESSION,,200.98,,USSD,,False
7696-CFTAT,2024-03-03,DATA_SESSION,,239.76,,APP,,False
7696-CFTAT,2024-03-05,DATA_SESSION,,259.37,,APP,,False
7696-CFTAT,2024-03-06,CALL,,,12.7,USSD,,False
7696-CFTAT,2024-03-17,DATA_SESSION,,339.84,,AGENT,,False
7696-CFTAT,2024-03-26,CALL,,,9.0,USSD,,False
7696-CFTAT,2024-03-27,DATA_SESSION,,174.48,,AGENT,,False
7698-YFGEZ,2024-01-05,DATA_SESSION,,403.77,,USSD,,False
7698-YFGEZ,2024-01-06,CALL,,,15.0,USSD,,False
7698-YFGEZ,2024-01-09,RECHARGE,500.0,,,AGENT,,False
7698-YFGEZ,2024-01-14,RECHARGE,500.0,,,USSD,,False
7698-YFGEZ,2024-01-25,DATA_SESSION,,597.33,,AGENT,,False
7698-YFGEZ,2024-01-29,CALL,,,2.4,USSD,,False
7698-YFGEZ,2024-02-02,DATA_SESSION,,633.31,,AGENT,,False
7698-YFGEZ,2024-02-10,DATA_SESSION,,454.5,,USSD,,False
7698-YFGEZ,2024-02-21,SMS,,,,AGENT,,False
7698-YFGEZ,2024-02-25,CALL,,,0.9,AGENT,,False
7698-YFGEZ,2024-03-07,CALL,,,15.3,APP,,False
7698-YFGEZ,2024-03-14,DATA_SESSION,,626.89,,USSD,,False
7698-YFGEZ,2024-03-18,SMS,,,,USSD,,False
7703-ZEKEF,2024-01-07,DATA_SESSION,,132.87,,AGENT,,False
7703-ZEKEF,2024-01-11,CALL,,,1.0,USSD,,False
7703-ZEKEF,2024-01-27,DATA_SESSION,,135.47,,APP,,False
7703-ZEKEF,2024-02-16,RECHARGE,2000.0,,,USSD,WEEKEND_DATA,False
7703-ZEKEF,2024-02-22,CALL,,,19.3,APP,,False
7703-ZEKEF,2024-03-05,RECHARGE,1700.0,,,WEB,,False
7703-ZEKEF,2024-03-10,CALL,,,0.5,AGENT,,False
7703-ZEKEF,2024-03-11,SMS,,,,USSD,,False
7706-DZNKK,2024-01-27,RECHARGE,200.0,,,AGENT,,False
7706-DZNKK,2024-03-31,CALL,,,12.7,USSD,,False
7706-YLMQA,2024-01-09,CALL,,,28.1,USSD,,False
7706-YLMQA,2024-01-10,DATA_SESSION,,475.35,,AGENT,,False
7706-YLMQA,2024-01-17,CALL,,,10.3,APP,,False
7706-YLMQA,2024-01-20,CALL,,,22.3,APP,,False
7706-YLMQA,2024-01-27,RECHARGE,2000.0,,,USSD,,False
7706-YLMQA,2024-01-28,DATA_SESSION,,668.64,,USSD,,False
7706-YLMQA,2024-02-03,RECHARGE,2000.0,,,AGENT,,False
7706-YLMQA,2024-02-16,CALL,,,1.1,USSD,,False
7706-YLMQA,2024-02-22,CALL,,,6.0,APP,,False
7706-YLMQA,2024-02-29,RECHARGE,2000.0,,,APP,,False
7706-YLMQA,2024-03-25,DATA_SESSION,,442.43,,APP,,False
7706-YLMQA,2024-03-26,SMS,,,,APP,,False
7707-PYBBH,2024-01-01,RECHARGE,1000.0,,,AGENT,,False
7707-PYBBH,2024-01-08,DATA_SESSION,,923.68,,APP,,False
7707-PYBBH,2024-01-20,DATA_SESSION,,735.48,,AGENT,,False
7707-PYBBH,2024-01-29,DATA_SESSION,,600.67,,APP,,False
7707-PYBBH,2024-02-19,CALL,,,0.5,AGENT,,False
7707-PYBBH,2024-02-23,DATA_SESSION,,1224.63,,APP,,False
7707-PYBBH,2024-03-09,RECHARGE,1000.0,,,AGENT,,False
7707-PYBBH,2024-03-14,RECHARGE,2000.0,,,APP,,False
7707-PYBBH,2024-03-30,RECHARGE,1000.0,,,APP,,False
7710-JSYOA,2024-01-01,CALL,,,0.5,AGENT,,False
7710-JSYOA,2024-01-04,RECHARGE,1000.0,,,APP,DATA_BUNDLE_1GB,True
7710-JSYOA,2024-01-25,RECHARGE,100.0,,,APP,DATA_BUNDLE_5GB,False
7710-JSYOA,2024-02-01,SMS,,,,APP,,False
7710-JSYOA,2024-02-15,CALL,,,10.2,AGENT,,False
7710-JSYOA,2024-02-18,SMS,,,,USSD,,False
7710-JSYOA,2024-02-21,CALL,,,18.2,APP,,False
7710-JSYOA,2024-02-25,DATA_SESSION,,275.96,,APP,,False
7710-JSYOA,2024-03-08,RECHARGE,1000.0,,,APP,,False
7710-JSYOA,2024-03-29,DATA_SESSION,,908.26,,USSD,,False
7711-GQBZC,2024-01-02,RECHARGE,1000.0,,,USSD,,False
7711-GQBZC,2024-01-06,SMS,,,,AGENT,,False
7711-GQBZC,2024-01-26,CALL,,,8.2,APP,,False
7711-GQBZC,2024-01-30,CALL,,,21.7,USSD,,False
7711-GQBZC,2024-02-22,SMS,,,,USSD,,False
7711-GQBZC,2024-03-11,RECHARGE,200.0,,,USSD,,False
7711-GQBZC,2024-03-13,CALL,,,12.6,USSD,,False
7711-GQBZC,2024-03-20,RECHARGE,2000.0,,,USSD,,False
7711-GQBZC,2024-03-27,DATA_SESSION,,896.01,,USSD,,False
7711-GQBZC,2024-03-29,CALL,,,0.5,USSD,,False
7711-YIJWC,2024-01-11,DATA_SESSION,,487.76,,WEB,,False
7711-YIJWC,2024-01-13,DATA_SESSION,,669.84,,USSD,,False
7711-YIJWC,2024-01-14,CALL,,,0.6,APP,,False
7711-YIJWC,2024-01-20,RECHARGE,100.0,,,APP,,False
7711-YIJWC,2024-01-23,DATA_SESSION,,399.66,,WEB,,False
7711-YIJWC,2024-01-26,CALL,,,5.0,USSD,,False
7711-YIJWC,2024-02-05,DATA_SESSION,,562.55,,USSD,,False
7711-YIJWC,2024-02-07,CALL,,,11.9,APP,,False
7711-YIJWC,2024-02-10,DATA_SESSION,,545.59,,APP,,False
7711-YIJWC,2024-02-20,CALL,,,25.3,WEB,,False
7711-YIJWC,2024-02-21,SMS,,,,USSD,,False
7711-YIJWC,2024-02-27,RECHARGE,100.0,,,APP,,False
7711-YIJWC,2024-03-02,DATA_SESSION,,472.41,,USSD,,False
7711-YIJWC,2024-03-04,CALL,,,6.6,APP,,False
7711-YIJWC,2024-03-06,RECHARGE,100.0,,,USSD,VOICE_TOPUP_100,False
7711-YIJWC,2024-03-07,RECHARGE,100.0,,,APP,DATA_BUNDLE_1GB,False
7711-YIJWC,2024-03-14,RECHARGE,100.0,,,APP,,False
7711-YIJWC,2024-03-18,DATA_SESSION,,341.59,,USSD,,False
7711-YIJWC,2024-03-27,CALL,,,1.6,USSD,,False
7711-YIJWC,2024-03-30,SMS,,,,APP,,False
7714-YXSMB,2024-01-05,RECHARGE,1000.0,,,USSD,LOYALTY_BONUS,False
7714-YXSMB,2024-01-06,RECHARGE,1000.0,,,APP,,False
7714-YXSMB,2024-01-09,CALL,,,0.6,USSD,,False
7714-YXSMB,2024-01-17,DATA_SESSION,,796.4,,APP,,False
7714-YXSMB,2024-01-24,RECHARGE,1000.0,,,USSD,WEEKEND_DATA,True
7714-YXSMB,2024-01-26,DATA_SESSION,,1104.36,,USSD,,False
7714-YXSMB,2024-01-29,CALL,,,1.0,AGENT,,False
7714-YXSMB,2024-01-30,CALL,,,1.6,USSD,,False
7714-YXSMB,2024-01-31,CALL,,,13.3,USSD,,False
7714-YXSMB,2024-02-07,DATA_SESSION,,657.4,,APP,,False
7714-YXSMB,2024-02-10,SMS,,,,USSD,,False
7714-YXSMB,2024-02-13,RECHARGE,2000.0,,,USSD,LOYALTY_BONUS,False
7714-YXSMB,2024-02-27,CALL,,,3.9,USSD,,False
7714-YXSMB,2024-02-28,RECHARGE,1000.0,,,USSD,,False
7714-YXSMB,2024-02-29,CALL,,,1.0,APP,,False
7714-YXSMB,2024-03-03,CALL,,,11.9,AGENT,,False
7714-YXSMB,2024-03-07,CALL,,,1.3,APP,,False
7714-YXSMB,2024-03-10,RECHARGE,1000.0,,,USSD,,False
7714-YXSMB,2024-03-11,RECHARGE,5000.0,,,AGENT,,False
7714-YXSMB,2024-03-12,DATA_SESSION,,557.53,,APP,,False
7714-YXSMB,2024-03-20,RECHARGE,1000.0,,,AGENT,,False
7714-YXSMB,2024-03-21,CALL,,,12.3,APP,,False
7714-YXSMB,2024-03-23,RECHARGE,1000.0,,,AGENT,,False
7714-YXSMB,2024-03-29,RECHARGE,1000.0,,,APP,,False
7714-YXSMB,2024-03-30,SMS,,,,APP,,False
7714-YXSMB,2024-03-31,RECHARGE,1000.0,,,USSD,,False
7716-YTYHG,2024-01-01,RECHARGE,200.0,,,USSD,,False
7716-YTYHG,2024-01-20,DATA_SESSION,,219.38,,APP,,False
7716-YTYHG,2024-01-24,CALL,,,69.9,USSD,,False
7716-YTYHG,2024-01-27,RECHARGE,1000.0,,,APP,,False
7716-YTYHG,2024-01-28,RECHARGE,200.0,,,WEB,,False
7716-YTYHG,2024-03-09,DATA_SESSION,,646.46,,APP,,False
7717-BICXI,2024-01-01,CALL,,,9.8,USSD,,False
7717-BICXI,2024-01-02,DATA_SESSION,,359.49,,USSD,,False
7717-BICXI,2024-01-05,RECHARGE,2000.0,,,USSD,,False
7717-BICXI,2024-01-18,CALL,,,3.6,APP,,False
7717-BICXI,2024-01-20,RECHARGE,2000.0,,,APP,WEEKEND_DATA,False
7717-BICXI,2024-01-21,CALL,,,11.1,USSD,,False
7717-BICXI,2024-01-23,DATA_SESSION,,425.0,,USSD,,False
7717-BICXI,2024-01-27,CALL,,,16.4,USSD,,False
7717-BICXI,2024-02-03,RECHARGE,2000.0,,,WEB,,False
7717-BICXI,2024-02-06,DATA_SESSION,,253.3,,AGENT,,False
7717-BICXI,2024-02-13,SMS,,,,USSD,,False
7717-BICXI,2024-02-19,RECHARGE,2000.0,,,APP,,False
7717-BICXI,2024-03-07,CALL,,,1.8,USSD,,False
7717-BICXI,2024-03-08,CALL,,,0.5,WEB,,False
7717-BICXI,2024-03-09,DATA_SESSION,,148.33,,APP,,False
7717-BICXI,2024-03-10,CALL,,,3.9,AGENT,,False
7717-BICXI,2024-03-11,DATA_SESSION,,227.07,,WEB,,False
7717-BICXI,2024-03-15,CALL,,,4.9,USSD,,False
7717-BICXI,2024-03-22,RECHARGE,2000.0,,,AGENT,,False
7717-BICXI,2024-03-25,CALL,,,6.8,AGENT,,False
7717-BICXI,2024-03-27,DATA_SESSION,,149.02,,USSD,,False
7718-RXDGG,2024-01-16,RECHARGE,1000.0,,,USSD,,False
7718-RXDGG,2024-02-04,SMS,,,,APP,,False
7718-RXDGG,2024-02-05,CALL,,,23.9,APP,,False
7718-RXDGG,2024-02-06,SMS,,,,APP,,False
7718-RXDGG,2024-02-09,CALL,,,8.3,USSD,,False
7718-RXDGG,2024-02-16,RECHARGE,1000.0,,,USSD,,False
7718-RXDGG,2024-02-26,DATA_SESSION,,181.82,,APP,,False
7718-RXDGG,2024-03-10,DATA_SESSION,,61.18,,USSD,,False
7718-RXDGG,2024-03-13,DATA_SESSION,,170.99,,USSD,,False
7718-UPSKJ,2024-01-04,RECHARGE,500.0,,,USSD,,False
7718-UPSKJ,2024-01-05,DATA_SESSION,,500.8,,USSD,,False
7718-UPSKJ,2024-01-12,CALL,,,3.7,USSD,,False
7718-UPSKJ,2024-01-15,RECHARGE,500.0,,,USSD,,False
7718-UPSKJ,2024-01-18,CALL,,,1.7,AGENT,,False
7718-UPSKJ,2024-01-22,CALL,,,6.7,AGENT,,False
7718-UPSKJ,2024-01-29,DATA_SESSION,,619.22,,APP,,False
7718-UPSKJ,2024-02-03,SMS,,,,APP,,False
7718-UPSKJ,2024-02-15,DATA_SESSION,,839.21,,USSD,,False
7718-UPSKJ,2024-03-01,RECHARGE,500.0,,,APP,,False
7718-UPSKJ,2024-03-05,DATA_SESSION,,421.26,,APP,,False
7718-UPSKJ,2024-03-18,DATA_SESSION,,345.97,,AGENT,,False
7718-UPSKJ,2024-03-21,CALL,,,12.6,USSD,,False
7718-UPSKJ,2024-03-29,DATA_SESSION,,985.14,,APP,,False
7721-DVEKZ,2024-01-08,CALL,,,4.7,APP,,False
7721-DVEKZ,2024-01-20,DATA_SESSION,,24.93,,APP,,False
7721-DVEKZ,2024-02-05,DATA_SESSION,,57.13,,USSD,,False
7721-DVEKZ,2024-02-26,DATA_SESSION,,112.53,,USSD,,False
7721-DVEKZ,2024-03-14,RECHARGE,5000.0,,,APP,DATA_BUNDLE_5GB,True
7721-DVEKZ,2024-03-29,RECHARGE,5000.0,,,USSD,DATA_BUNDLE_1GB,True
7721-DVEKZ,2024-03-30,RECHARGE,5000.0,,,USSD,,False
7721-JXEAW,2024-01-10,RECHARGE,1000.0,,,AGENT,WEEKEND_DATA,False
7721-JXEAW,2024-01-25,CALL,,,8.0,AGENT,,False
7721-JXEAW,2024-02-27,RECHARGE,1000.0,,,USSD,,False
7721-JXEAW,2024-03-07,DATA_SESSION,,978.15,,WEB,,False
7722-CVFXN,2024-01-06,CALL,,,11.3,USSD,,False
7722-CVFXN,2024-01-10,RECHARGE,2000.0,,,AGENT,,False
7722-CVFXN,2024-01-11,DATA_SESSION,,85.31,,USSD,,False
7722-CVFXN,2024-01-14,CALL,,,19.5,USSD,,False
7722-CVFXN,2024-01-16,RECHARGE,200.0,,,WEB,,False
7722-CVFXN,2024-01-22,RECHARGE,500.0,,,USSD,,False
7722-CVFXN,2024-01-23,RECHARGE,2000.0,,,APP,VOICE_TOPUP_100,False
7722-CVFXN,2024-01-27,CALL,,,12.5,USSD,,False
7722-CVFXN,2024-01-30,SMS,,,,AGENT,,False
7722-CVFXN,2024-02-03,SMS,,,,USSD,,False
7722-CVFXN,2024-02-07,CALL,,,3.8,USSD,,False
7722-CVFXN,2024-02-08,SMS,,,,AGENT,,False
7722-CVFXN,2024-02-09,CALL,,,2.1,USSD,,False
7722-CVFXN,2024-02-19,DATA_SESSION,,80.29,,APP,,False
7722-CVFXN,2024-02-28,CALL,,,12.3,AGENT,,False
7722-CVFXN,2024-02-29,SMS,,,,AGENT,,False
7722-CVFXN,2024-03-07,DATA_SESSION,,55.61,,APP,,False
7722-CVFXN,2024-03-10,DATA_SESSION,,41.63,,USSD,,False
7722-CVFXN,2024-03-16,CALL,,,0.5,APP,,False
7722-CVFXN,2024-03-17,DATA_SESSION,,84.72,,AGENT,,False
7722-CVFXN,2024-03-19,CALL,,,8.4,APP,,False
7722-CVFXN,2024-03-20,DATA_SESSION,,30.11,,USSD,,False
7722-CVFXN,2024-03-24,CALL,,,25.1,WEB,,False
7722-CVFXN,2024-03-30,RECHARGE,100.0,,,USSD,,False
7722-CVFXN,2024-03-31,CALL,,,2.7,USSD,,False
7722-VJRQD,2024-01-06,DATA_SESSION,,228.65,,APP,,False
7722-VJRQD,2024-01-08,CALL,,,4.2,USSD,,False
7722-VJRQD,2024-01-18,DATA_SESSION,,148.1,,USSD,,False
7722-VJRQD,2024-01-19,SMS,,,,APP,,False
7722-VJRQD,2024-01-23,DATA_SESSION,,202.06,,USSD,,False
7722-VJRQD,2024-01-27,CALL,,,9.6,AGENT,,False
7722-VJRQD,2024-02-02,DATA_SESSION,,145.08,,USSD,,False
7722-VJRQD,2024-02-04,DATA_SESSION,,78.83,,AGENT,,False
7722-VJRQD,2024-02-07,DATA_SESSION,,101.56,,APP,,False
7722-VJRQD,2024-02-12,DATA_SESSION,,181.15,,USSD,,False
7722-VJRQD,2024-02-15,RECHARGE,200.0,,,APP,,False
7722-VJRQD,2024-02-27,SMS,,,,WEB,,False
7722-VJRQD,2024-02-28,RECHARGE,200.0,,,USSD,VOICE_TOPUP_100,False
7722-VJRQD,2024-03-05,RECHARGE,200.0,,,APP,,False
7722-VJRQD,2024-03-07,RECHARGE,200.0,,,WEB,WEEKEND_DATA,False
7722-VJRQD,2024-03-09,RECHARGE,200.0,,,AGENT,,False
7722-VJRQD,2024-03-10,DATA_SESSION,,147.43,,AGENT,,False
7722-VJRQD,2024-03-13,RECHARGE,2000.0,,,APP,,False
7722-VJRQD,2024-03-15,SMS,,,,APP,,False
7722-VJRQD,2024-03-17,CALL,,,12.2,USSD,,False
7722-VJRQD,2024-03-18,DATA_SESSION,,197.55,,APP,,False
7722-VJRQD,2024-03-19,RECHARGE,200.0,,,USSD,DATA_BUNDLE_1GB,True
7727-SHVZV,2024-01-03,CALL,,,28.4,USSD,,False
7727-SHVZV,2024-01-06,CALL,,,18.4,APP,,False
7727-SHVZV,2024-01-07,RECHARGE,2000.0,,,APP,LOYALTY_BONUS,False
7727-SHVZV,2024-01-09,RECHARGE,500.0,,,USSD,,False
7727-SHVZV,2024-01-10,DATA_SESSION,,363.22,,USSD,,False
7727-SHVZV,2024-01-11,SMS,,,,USSD,,False
7727-SHVZV,2024-01-14,DATA_SESSION,,528.9,,USSD,,False
7727-SHVZV,2024-01-17,RECHARGE,2000.0,,,USSD,,False
7727-SHVZV,2024-01-23,DATA_SESSION,,450.36,,AGENT,,False
7727-SHVZV,2024-01-25,CALL,,,14.9,USSD,,False
7727-SHVZV,2024-01-26,CALL,,,0.7,USSD,,False
7727-SHVZV,2024-01-27,DATA_SESSION,,464.17,,APP,,False
7727-SHVZV,2024-01-29,SMS,,,,APP,,False
7727-SHVZV,2024-01-30,RECHARGE,2000.0,,,USSD,,False
7727-SHVZV,2024-01-31,DATA_SESSION,,424.43,,APP,,False
7727-SHVZV,2024-02-01,DATA_SESSION,,595.74,,USSD,,False
7727-SHVZV,2024-02-03,RECHARGE,2000.0,,,USSD,,False
7727-SHVZV,2024-02-09,DATA_SESSION,,489.99,,APP,,False
7727-SHVZV,2024-02-15,RECHARGE,2000.0,,,APP,VOICE_TOPUP_100,False
7727-SHVZV,2024-02-19,CALL,,,7.9,APP,,False
7727-SHVZV,2024-02-20,CALL,,,1.9,AGENT,,False
7727-SHVZV,2024-02-23,DATA_SESSION,,392.47,,APP,,False
7727-SHVZV,2024-02-26,DATA_SESSION,,228.09,,APP,,False
7727-SHVZV,2024-03-07,CALL,,,2.3,USSD,,False
7727-SHVZV,2024-03-14,CALL,,,7.8,USSD,,False
7727-SHVZV,2024-03-18,RECHARGE,2000.0,,,AGENT,,False
7727-SHVZV,2024-03-20,CALL,,,2.3,AGENT,,False
7727-SHVZV,2024-03-21,RECHARGE,2000.0,,,AGENT,,False
7727-SHVZV,2024-03-22,CALL,,,8.6,APP,,False
7727-SHVZV,2024-03-26,CALL,,,0.9,APP,,False
7729-JTEEC,2024-01-04,RECHARGE,1000.0,,,USSD,LOYALTY_BONUS,False
7729-JTEEC,2024-01-05,RECHARGE,1000.0,,,USSD,DATA_BUNDLE_5GB,False
7729-JTEEC,2024-01-06,CALL,,,3.8,USSD,,False
7729-JTEEC,2024-01-10,RECHARGE,1000.0,,,USSD,,False
7729-JTEEC,2024-01-15,RECHARGE,1000.0,,,USSD,DATA_BUNDLE_1GB,True
7729-JTEEC,2024-01-19,DATA_SESSION,,131.06,,USSD,,False
7729-JTEEC,2024-01-20,SMS,,,,APP,,False
7729-JTEEC,2024-01-21,RECHARGE,5000.0,,,WEB,DATA_BUNDLE_5GB,False
7729-JTEEC,2024-01-25,CALL,,,4.7,USSD,,False
7729-JTEEC,2024-01-30,SMS,,,,USSD,,False
7729-JTEEC,2024-01-31,DATA_SESSION,,117.06,,USSD,,False
7729-JTEEC,2024-02-04,CALL,,,15.0,USSD,,False
7729-JTEEC,2024-02-05,DATA_SESSION,,200.11,,USSD,,False
7729-JTEEC,2024-02-11,RECHARGE,500.0,,,APP,,False
7729-JTEEC,2024-02-13,CALL,,,4.0,USSD,,False
7729-JTEEC,2024-02-17,DATA_SESSION,,180.65,,AGENT,,False
7729-JTEEC,2024-02-29,CALL,,,3.1,USSD,,False
7729-JTEEC,2024-03-14,SMS,,,,USSD,,False
7729-JTEEC,2024-03-26,RECHARGE,1000.0,,,USSD,DATA_BUNDLE_5GB,False
7729-XBTWX,2024-01-03,DATA_SESSION,,341.13,,USSD,,False
7729-XBTWX,2024-01-06,CALL,,,7.0,APP,,False
7729-XBTWX,2024-01-30,CALL,,,17.7,USSD,,False
7729-XBTWX,2024-02-12,RECHARGE,500.0,,,APP,,False
7729-XBTWX,2024-03-04,CALL,,,17.1,USSD,,False
7729-XBTWX,2024-03-20,CALL,,,4.6,APP,,False
7730-CLDSV,2024-01-13,DATA_SESSION,,516.92,,USSD,,False
7730-CLDSV,2024-01-14,CALL,,,1.0,WEB,,False
7730-CLDSV,2024-01-25,RECHARGE,200.0,,,APP,,False
7730-CLDSV,2024-01-28,DATA_SESSION,,147.93,,USSD,,False
7730-CLDSV,2024-02-03,DATA_SESSION,,486.48,,USSD,,False
7730-CLDSV,2024-02-21,CALL,,,15.4,AGENT,,False
7730-CLDSV,2024-02-29,SMS,,,,USSD,,False
7730-CLDSV,2024-03-08,RECHARGE,200.0,,,AGENT,WEEKEND_DATA,True
7730-CLDSV,2024-03-19,RECHARGE,200.0,,,APP,DATA_BUNDLE_5GB,True
7730-CLDSV,2024-03-21,CALL,,,2.6,APP,,False
7730-CLDSV,2024-03-22,CALL,,,6.4,WEB,,False
7730-IUTDZ,2024-01-20,DATA_SESSION,,495.58,,USSD,,False
7730-IUTDZ,2024-02-04,CALL,,,4.1,USSD,,False
7730-IUTDZ,2024-02-10,DATA_SESSION,,524.45,,USSD,,False
7730-IUTDZ,2024-02-11,DATA_SESSION,,450.7,,USSD,,False
7730-IUTDZ,2024-02-24,CALL,,,10.1,APP,,False
7733-UDMTP,2024-01-02,SMS,,,,USSD,,False
7733-UDMTP,2024-01-09,RECHARGE,5000.0,,,AGENT,DATA_BUNDLE_5GB,False
7733-UDMTP,2024-01-14,DATA_SESSION,,627.09,,USSD,,False
7733-UDMTP,2024-01-19,RECHARGE,2000.0,,,USSD,,False
7733-UDMTP,2024-01-20,DATA_SESSION,,540.56,,USSD,,False
7733-UDMTP,2024-01-31,CALL,,,2.3,USSD,,False
7733-UDMTP,2024-02-01,DATA_SESSION,,503.16,,APP,,False
7733-UDMTP,2024-02-03,SMS,,,,APP,,False
7733-UDMTP,2024-02-13,CALL,,,8.1,AGENT,,False
7733-UDMTP,2024-02-15,RECHARGE,200.0,,,USSD,DATA_BUNDLE_5GB,False
7733-UDMTP,2024-02-17,CALL,,,13.0,APP,,False
7733-UDMTP,2024-02-19,SMS,,,,USSD,,False
7733-UDMTP,2024-03-01,CALL,,,1.0,USSD,,False
7733-UDMTP,2024-03-04,RECHARGE,200.0,,,USSD,,False
7733-UDMTP,2024-03-20,DATA_SESSION,,518.8,,USSD,,False
7733-UDMTP,2024-03-22,DATA_SESSION,,402.36,,USSD,,False
7733-UDMTP,2024-03-23,DATA_SESSION,,294.88,,AGENT,,False
7734-DBOAI,2024-01-18,CALL,,,14.6,USSD,,False
7734-DBOAI,2024-01-22,CALL,,,9.0,APP,,False
7734-DBOAI,2024-01-26,CALL,,,1.2,USSD,,False
7734-DBOAI,2024-02-02,DATA_SESSION,,917.76,,AGENT,,False
7734-DBOAI,2024-02-07,RECHARGE,2000.0,,,APP,,False
7734-DBOAI,2024-02-18,RECHARGE,2000.0,,,USSD,,False
7734-DBOAI,2024-02-26,DATA_SESSION,,465.04,,USSD,,False
7734-DBOAI,2024-03-03,CALL,,,13.6,AGENT,,False
7734-DBOAI,2024-03-14,RECHARGE,1100.0,,,USSD,,False
7739-LAXOG,2024-01-04,RECHARGE,5000.0,,,APP,,False
7739-LAXOG,2024-02-07,RECHARGE,100.0,,,AGENT,LOYALTY_BONUS,False
7739-LAXOG,2024-02-12,RECHARGE,100.0,,,USSD,,False
7739-LAXOG,2024-02-29,CALL,,,1.8,USSD,,False
7739-LAXOG,2024-03-04,CALL,,,3.8,AGENT,,False
7740-BTPUX,2024-01-07,DATA_SESSION,,190.56,,AGENT,,False
7740-BTPUX,2024-01-30,CALL,,,4.8,USSD,,False
7740-BTPUX,2024-02-07,RECHARGE,100.0,,,USSD,,False
7740-BTPUX,2024-03-08,RECHARGE,100.0,,,USSD,,False
7740-BTPUX,2024-03-14,DATA_SESSION,,132.18,,APP,,False
7740-BTPUX,2024-03-18,DATA_SESSION,,72.83,,APP,,False
7740-BTPUX,2024-03-23,RECHARGE,100.0,,,USSD,,False
7740-KKCXF,2024-01-21,CALL,,,0.5,USSD,,False
7740-KKCXF,2024-01-25,DATA_SESSION,,82.09,,APP,,False
7740-KKCXF,2024-01-27,DATA_SESSION,,129.02,,USSD,,False
7740-KKCXF,2024-02-03,RECHARGE,200.0,,,USSD,,False
7740-KKCXF,2024-02-05,DATA_SESSION,,133.27,,USSD,,False
7740-KKCXF,2024-02-07,SMS,,,,USSD,,False
7740-KKCXF,2024-02-17,DATA_SESSION,,98.23,,USSD,,False
7740-KKCXF,2024-02-19,CALL,,,53.8,USSD,,False
7740-KKCXF,2024-02-21,DATA_SESSION,,103.07,,AGENT,,False
7740-KKCXF,2024-02-29,CALL,,,6.6,USSD,,False
7740-KKCXF,2024-03-01,CALL,,,4.9,APP,,False
7740-KKCXF,2024-03-07,SMS,,,,AGENT,,False
7740-KKCXF,2024-03-09,CALL,,,1.1,APP,,False
7740-KKCXF,2024-03-11,RECHARGE,500.0,,,USSD,DATA_BUNDLE_5GB,True
7740-KKCXF,2024-03-12,SMS,,,,APP,,False
7740-KKCXF,2024-03-14,CALL,,,3.6,AGENT,,False
7740-KKCXF,2024-03-17,DATA_SESSION,,114.98,,USSD,,False
7742-MYPGI,2024-01-02,RECHARGE,500.0,,,AGENT,,False
7742-MYPGI,2024-01-05,RECHARGE,1000.0,,,USSD,,False
7742-MYPGI,2024-01-10,DATA_SESSION,,863.18,,USSD,,False
7742-MYPGI,2024-01-12,CALL,,,0.6,APP,,False
7742-MYPGI,2024-01-22,DATA_SESSION,,585.61,,USSD,,False
7742-MYPGI,2024-01-27,RECHARGE,200.0,,,AGENT,,False
7742-MYPGI,2024-02-02,DATA_SESSION,,657.49,,USSD,,False
7742-MYPGI,2024-02-05,CALL,,,31.5,APP,,False
7742-MYPGI,2024-02-09,SMS,,,,USSD,,False
7742-MYPGI,2024-02-10,DATA_SESSION,,854.76,,APP,,False
7742-MYPGI,2024-02-12,DATA_SESSION,,599.79,,AGENT,,False
7742-MYPGI,2024-02-15,CALL,,,1.7,AGENT,,False
