customer_id,campaign_name,segment_label,rfm_segment,churn_risk_score,propensity_score,clv_tier,recommended_offer,recommended_channel,priority_score,estimated_response_rate,retention_budget
4075-JFPGR,loyalty_reward,Loyal But Declining,Loyal Customers,0.01425370667129755,0.029740750440514024,Bronze,Loyalty Points Bonus,USSD,0.029740750440514024,0.03,Minimal
6469-MRVET,loyalty_reward,Rising Stars,Loyal Customers,0.2036294937133789,0.029706586351987748,Bronze,Loyalty Points Bonus,USSD,0.029706586351987748,0.03,Minimal
9847-HNVGP,loyalty_reward,Rising Stars,Champions,0.01839791052043438,0.02969871037819604,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02969871037819604,0.03,Minimal
5701-SVCWR,loyalty_reward,Rising Stars,Champions,0.006403220351785421,0.029653321351067227,Bronze,Loyalty Points Bonus,USSD,0.029653321351067227,0.03,Minimal
2212-LYASK,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.01318533904850483,0.029571052184529198,Bronze,Loyalty Points Bonus,USSD,0.029571052184529198,0.03,Minimal
4801-KFYKL,loyalty_reward,Rising Stars,Loyal Customers,0.002148898085579276,0.029543744469825967,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.029543744469825967,0.03,Minimal
9074-KGVOX,loyalty_reward,At Risk Heavyweights,Champions,0.009312625043094158,0.029538721526583097,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.029538721526583097,0.03,Minimal
4282-MSACW,loyalty_reward,High Value Active,Champions,0.003511353163048625,0.029515876593749386,Bronze,Loyalty Points Bonus,USSD,0.029515876593749386,0.03,Minimal
6661-EIPZC,loyalty_reward,At Risk Heavyweights,Champions,0.0019630820024758577,0.02951144285464278,Bronze,Loyalty Points Bonus,USSD,0.02951144285464278,0.03,Minimal
9375-MHRRS,loyalty_reward,Rising Stars,Loyal Customers,0.036686018109321594,0.02950992512742265,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02950992512742265,0.03,Minimal
1696-MZVAU,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.011224649846553802,0.029499723983734457,Bronze,Loyalty Points Bonus,USSD,0.029499723983734457,0.03,Minimal
2133-TSRRM,loyalty_reward,Loyal But Declining,Loyal Customers,0.008981217630207539,0.02949215370137024,Bronze,Loyalty Points Bonus,USSD,0.02949215370137024,0.03,Minimal
9888-ZCUMM,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.007092166226357222,0.029421578999822708,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.029421578999822708,0.03,Minimal
8944-AILEF,loyalty_reward,Rising Stars,Loyal Customers,0.018288828432559967,0.029411514808162526,Bronze,Loyalty Points Bonus,USSD,0.029411514808162526,0.03,Minimal
7673-LPRNY,loyalty_reward,High Value Active,Champions,0.0023578328546136618,0.029401655991177663,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.029401655991177663,0.03,Minimal
7421-ZLUPA,loyalty_reward,Price Sensitive,Loyal Customers,0.0023818917106837034,0.029371115131509563,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.029371115131509563,0.03,Minimal
4626-OZDTJ,loyalty_reward,Loyal But Declining,Champions,0.0057962555438280106,0.029367254811899626,Bronze,Loyalty Points Bonus,USSD,0.029367254811899626,0.03,Minimal
3621-CHYVB,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.010586629621684551,0.029296590836096557,Bronze,Loyalty Points Bonus,USSD,0.029296590836096557,0.03,Minimal
3258-ZKPAI,loyalty_reward,Loyal But Declining,Loyal Customers,0.00584790576249361,0.029262003301334986,Bronze,Loyalty Points Bonus,USSD,0.029262003301334986,0.03,Minimal
6614-YOLAC,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.012327161617577076,0.029203148464897157,Bronze,Loyalty Points Bonus,USSD,0.029203148464897157,0.03,Minimal
3812-LRZIR,loyalty_reward,Rising Stars,Loyal Customers,0.03262494131922722,0.029162485471675985,Bronze,Loyalty Points Bonus,USSD,0.029162485471675985,0.03,Minimal
3387-PLKUI,loyalty_reward,Rising Stars,Loyal Customers,0.03016580641269684,0.02915696588000465,Bronze,Loyalty Points Bonus,USSD,0.02915696588000465,0.03,Minimal
1663-MHLHE,loyalty_reward,Rising Stars,Loyal Customers,0.12233052402734756,0.029151795526142783,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.029151795526142783,0.03,Minimal
7159-NOKYQ,loyalty_reward,Loyal But Declining,Loyal Customers,0.003475621808320284,0.028929652583909084,Bronze,Loyalty Points Bonus,USSD,0.028929652583909084,0.03,Minimal
6732-FZUGP,loyalty_reward,Loyal But Declining,Loyal Customers,0.019070563837885857,0.028901059643805422,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028901059643805422,0.03,Minimal
2208-NQBCT,loyalty_reward,Dormant,Loyal Customers,0.10786119848489761,0.028837101065689902,Bronze,Loyalty Points Bonus,SMS,0.028837101065689902,0.03,Minimal
5630-IXDXV,loyalty_reward,Loyal But Declining,Loyal Customers,0.004587030969560146,0.028836873366307917,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028836873366307917,0.03,Minimal
6303-KFWSL,loyalty_reward,Rising Stars,Loyal Customers,0.01956944353878498,0.028831893689410016,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028831893689410016,0.03,Minimal
1346-PJWTK,loyalty_reward,Loyal But Declining,Loyal Customers,0.011705441400408745,0.028798843248219068,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028798843248219068,0.03,Minimal
8901-UPRHR,loyalty_reward,Loyal But Declining,Champions,0.002327305031940341,0.028777231420659317,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028777231420659317,0.03,Minimal
2254-DLXRI,loyalty_reward,Rising Stars,Loyal Customers,0.09283589571714401,0.02877246274648308,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02877246274648308,0.03,Minimal
0197-PNKNK,loyalty_reward,Loyal But Declining,Loyal Customers,0.01127427164465189,0.028768701360990086,Bronze,Loyalty Points Bonus,USSD,0.028768701360990086,0.03,Minimal
3243-ZHOHY,loyalty_reward,Rising Stars,Loyal Customers,0.019941238686442375,0.028692361207180002,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028692361207180002,0.03,Minimal
7569-NMZYQ,loyalty_reward,Loyal But Declining,Loyal Customers,0.013179984875023365,0.028643638749946562,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028643638749946562,0.03,Minimal
9108-EQPNQ,loyalty_reward,Rising Stars,Champions,0.01885588839650154,0.028604996346902268,Bronze,Loyalty Points Bonus,USSD,0.028604996346902268,0.03,Minimal
8356-WUAOJ,loyalty_reward,Rising Stars,Loyal Customers,0.07181449979543686,0.02857806614015266,Bronze,Loyalty Points Bonus,USSD,0.02857806614015266,0.03,Minimal
7797-EJMDP,loyalty_reward,Rising Stars,Loyal Customers,0.036160096526145935,0.028553286954714485,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028553286954714485,0.03,Minimal
3324-OIRTO,loyalty_reward,Loyal But Declining,Loyal Customers,0.008844457566738129,0.02850242791379684,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02850242791379684,0.03,Minimal
7964-VEXDG,loyalty_reward,Rising Stars,Champions,0.00630579236894846,0.028484616608065144,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028484616608065144,0.03,Minimal
0909-SDHNU,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.05300115421414375,0.028474532269094258,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028474532269094258,0.03,Minimal
5651-WYIPH,loyalty_reward,Rising Stars,Champions,0.022927768528461456,0.028456454429454502,Bronze,Loyalty Points Bonus,USSD,0.028456454429454502,0.03,Minimal
8224-UAXBZ,loyalty_reward,At Risk Heavyweights,Champions,0.0687124952673912,0.028398785278282043,Bronze,Loyalty Points Bonus,USSD,0.028398785278282043,0.03,Minimal
9629-NHXFW,loyalty_reward,Price Sensitive,Champions,0.0044684396125376225,0.028398736631472424,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028398736631472424,0.03,Minimal
3315-IKYZQ,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.03681664913892746,0.02838425851331428,Bronze,Loyalty Points Bonus,USSD,0.02838425851331428,0.03,Minimal
1025-FALIX,loyalty_reward,Rising Stars,Loyal Customers,0.07243427634239197,0.028264599971476435,Bronze,Loyalty Points Bonus,USSD,0.028264599971476435,0.03,Minimal
1304-BCCFO,loyalty_reward,Rising Stars,Loyal Customers,0.00700578885152936,0.028245573380900908,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028245573380900908,0.03,Minimal
4032-RMHCI,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.02110951393842697,0.028223341932505388,Bronze,Loyalty Points Bonus,USSD,0.028223341932505388,0.03,Minimal
4480-QQRHC,loyalty_reward,Price Sensitive,Champions,0.003468532580882311,0.02820089446399203,Bronze,Loyalty Points Bonus,USSD,0.02820089446399203,0.03,Minimal
9904-EHEVJ,loyalty_reward,Rising Stars,Loyal Customers,0.0038510202430188656,0.0281793692303531,Bronze,Loyalty Points Bonus,USSD,0.0281793692303531,0.03,Minimal
9992-UJOEL,loyalty_reward,Rising Stars,Champions,0.012644805945456028,0.028153540884278648,Bronze,Loyalty Points Bonus,USSD,0.028153540884278648,0.03,Minimal
2511-ALLCS,loyalty_reward,Rising Stars,Champions,0.015607034787535667,0.028092027172609824,Bronze,Loyalty Points Bonus,USSD,0.028092027172609824,0.03,Minimal
2325-NBPZG,loyalty_reward,Rising Stars,Loyal Customers,0.167057603597641,0.028072235599175318,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.028072235599175318,0.03,Minimal
8617-ENBDS,loyalty_reward,Rising Stars,Champions,0.009734228253364563,0.0280067519039562,Bronze,Loyalty Points Bonus,USSD,0.0280067519039562,0.03,Minimal
0516-OOHAR,loyalty_reward,Price Sensitive,Loyal Customers,0.0031988322734832764,0.02796845347649286,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02796845347649286,0.03,Minimal
1229-RCALF,loyalty_reward,Loyal But Declining,Loyal Customers,0.012248114682734013,0.027966840154656235,Bronze,Loyalty Points Bonus,USSD,0.027966840154656235,0.03,Minimal
6728-CZFEI,loyalty_reward,Rising Stars,Loyal Customers,0.006208345759660006,0.027911442121433025,Bronze,Loyalty Points Bonus,USSD,0.027911442121433025,0.03,Minimal
8731-WBBMB,loyalty_reward,Loyal But Declining,Loyal Customers,0.026400461792945862,0.02789893463184264,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02789893463184264,0.03,Minimal
0871-OPBXW,loyalty_reward,Rising Stars,Loyal Customers,0.10063230246305466,0.02768453268810914,Bronze,Loyalty Points Bonus,SMS,0.02768453268810914,0.03,Minimal
7064-JHXCE,loyalty_reward,Rising Stars,Champions,0.03030424192547798,0.02767299973709358,Bronze,Loyalty Points Bonus,USSD,0.02767299973709358,0.03,Minimal
9432-VOFYX,loyalty_reward,High Value Active,Champions,0.004030565265566111,0.02756611159584225,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02756611159584225,0.03,Minimal
3785-NRHYR,loyalty_reward,Rising Stars,Loyal Customers,0.011164920404553413,0.0275190391865587,Bronze,Loyalty Points Bonus,USSD,0.0275190391865587,0.03,Minimal
7629-WIXZF,loyalty_reward,Rising Stars,Loyal Customers,0.02864030934870243,0.027516214291455406,Bronze,Loyalty Points Bonus,USSD,0.027516214291455406,0.03,Minimal
6583-KQJLK,loyalty_reward,Rising Stars,Champions,0.00282031181268394,0.02750265369228906,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02750265369228906,0.03,Minimal
6013-BHCAW,loyalty_reward,Loyal But Declining,Champions,0.011504174210131168,0.02740429771555594,Bronze,Loyalty Points Bonus,SMS,0.02740429771555594,0.03,Minimal
1790-NESIO,loyalty_reward,Rising Stars,Loyal Customers,0.016654018312692642,0.027348668818775252,Bronze,Loyalty Points Bonus,USSD,0.027348668818775252,0.03,Minimal
2960-NKRSO,loyalty_reward,Price Sensitive,Loyal Customers,0.0380515493452549,0.02731028966502195,Bronze,Loyalty Points Bonus,USSD,0.02731028966502195,0.03,Minimal
2019-HDCZY,loyalty_reward,Loyal But Declining,Loyal Customers,0.004116699565201998,0.027262615422327212,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.027262615422327212,0.03,Minimal
8647-SDTWQ,loyalty_reward,Dormant,Loyal Customers,0.009201793931424618,0.027121650186324578,Bronze,Loyalty Points Bonus,USSD,0.027121650186324578,0.03,Minimal
7601-WFVZV,loyalty_reward,Price Sensitive,Loyal Customers,0.05257559195160866,0.027078092426932994,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.027078092426932994,0.03,Minimal
5197-PYEPU,loyalty_reward,Loyal But Declining,Champions,0.02012225240468979,0.027003148425412366,Bronze,Loyalty Points Bonus,SMS,0.027003148425412366,0.03,Minimal
4146-SVFUD,loyalty_reward,Rising Stars,Loyal Customers,0.11494143307209015,0.026954251514061466,Bronze,Loyalty Points Bonus,USSD,0.026954251514061466,0.03,Minimal
2675-OTVVJ,loyalty_reward,Loyal But Declining,Loyal Customers,0.008599454537034035,0.026924821189754724,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.026924821189754724,0.03,Minimal
8309-PPCED,loyalty_reward,Loyal But Declining,Loyal Customers,0.0159801933914423,0.026920496258730345,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.026920496258730345,0.03,Minimal
4182-BGSIQ,loyalty_reward,Rising Stars,Loyal Customers,0.11687935143709183,0.02683812889061554,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02683812889061554,0.03,Minimal
7718-UPSKJ,loyalty_reward,Loyal But Declining,Loyal Customers,0.008601601235568523,0.026666438000183562,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.026666438000183562,0.03,Minimal
1197-BVMVG,loyalty_reward,Rising Stars,Loyal Customers,0.014839350245893002,0.02654621927275165,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02654621927275165,0.03,Minimal
6173-GOLSU,loyalty_reward,Loyal But Declining,Loyal Customers,0.022936683148145676,0.026509767032381806,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.026509767032381806,0.03,Minimal
2607-FBDFF,loyalty_reward,Rising Stars,Loyal Customers,0.05758865550160408,0.026501849904402748,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.026501849904402748,0.03,Minimal
7601-GNDYK,loyalty_reward,Rising Stars,Loyal Customers,0.010098462924361229,0.026420874205424064,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.026420874205424064,0.03,Minimal
2692-PFYTJ,loyalty_reward,Rising Stars,Loyal Customers,0.2207641750574112,0.026373908483784125,Bronze,Loyalty Points Bonus,USSD,0.026373908483784125,0.03,Minimal
7446-SFAOA,loyalty_reward,Rising Stars,Champions,0.007416421081870794,0.026346884421895436,Bronze,Loyalty Points Bonus,USSD,0.026346884421895436,0.03,Minimal
2123-AGEEN,loyalty_reward,Rising Stars,Champions,0.062496937811374664,0.026308662743654274,Bronze,Loyalty Points Bonus,USSD,0.026308662743654274,0.03,Minimal
3973-SKMLN,loyalty_reward,Rising Stars,Loyal Customers,0.01151029672473669,0.02622017671616958,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02622017671616958,0.03,Minimal
2585-KTFRE,loyalty_reward,Rising Stars,Loyal Customers,0.21580922603607178,0.026179288166874346,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.026179288166874346,0.03,Minimal
3070-FNFZQ,loyalty_reward,Rising Stars,Loyal Customers,0.007533559575676918,0.02601669757831989,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02601669757831989,0.03,Minimal
7860-KSUGX,loyalty_reward,Price Sensitive,Loyal Customers,0.0022535964380949736,0.025946444278499164,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.025946444278499164,0.03,Minimal
7969-FFOWG,loyalty_reward,Rising Stars,Loyal Customers,0.024381626397371292,0.02579086122985064,Bronze,Loyalty Points Bonus,USSD,0.02579086122985064,0.03,Minimal
7328-OWMOM,loyalty_reward,Rising Stars,Loyal Customers,0.003280041739344597,0.025782391698661377,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.025782391698661377,0.03,Minimal
2498-XLDZR,loyalty_reward,High Value Active,Loyal Customers,0.005396225024014711,0.02577493031283756,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02577493031283756,0.03,Minimal
8165-ZJRNM,loyalty_reward,Rising Stars,Loyal Customers,0.002315061166882515,0.025741518650627845,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.025741518650627845,0.03,Minimal
4083-BFNYK,loyalty_reward,Loyal But Declining,Loyal Customers,0.09531895071268082,0.02569303486951854,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02569303486951854,0.03,Minimal
3813-DHBBB,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.00940330233424902,0.02567261114646809,Bronze,Loyalty Points Bonus,USSD,0.02567261114646809,0.03,Minimal
5968-VXZLG,loyalty_reward,Rising Stars,Loyal Customers,0.017660165205597878,0.025553138922803958,Bronze,Loyalty Points Bonus,USSD,0.025553138922803958,0.03,Minimal
6950-TWMYB,loyalty_reward,High Value Active,Champions,0.0023073721677064896,0.025407015877862142,Bronze,Loyalty Points Bonus,USSD,0.025407015877862142,0.03,Minimal
6128-AQBMT,loyalty_reward,At Risk Heavyweights,Champions,0.00412550987675786,0.025325640161008734,Bronze,Loyalty Points Bonus,USSD,0.025325640161008734,0.03,Minimal
3372-CDXFJ,loyalty_reward,Rising Stars,Loyal Customers,0.04026214778423309,0.025317321593112972,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.025317321593112972,0.03,Minimal
8007-YYPWD,loyalty_reward,Price Sensitive,Loyal Customers,0.03297039866447449,0.02530870590607416,Bronze,Loyalty Points Bonus,USSD,0.02530870590607416,0.03,Minimal
4006-HKYHO,loyalty_reward,Price Sensitive,Loyal Customers,0.007862035185098648,0.02530714444501794,Bronze,Loyalty Points Bonus,USSD,0.02530714444501794,0.03,Minimal
2274-XUATA,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.003292512847110629,0.025306555373192888,Bronze,Loyalty Points Bonus,USSD,0.025306555373192888,0.03,Minimal
7278-CKDNC,loyalty_reward,Rising Stars,Loyal Customers,0.054518330842256546,0.02522652799726793,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02522652799726793,0.03,Minimal
5707-ZMDJP,loyalty_reward,Price Sensitive,Champions,0.010061231441795826,0.02508730632264604,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02508730632264604,0.03,Minimal
6928-ONTRW,loyalty_reward,Rising Stars,Loyal Customers,0.01563997007906437,0.02500089713936126,Bronze,Loyalty Points Bonus,USSD,0.02500089713936126,0.03,Minimal
9788-HNGUT,loyalty_reward,Loyal But Declining,Loyal Customers,0.0032320376485586166,0.024951607307764814,Bronze,Loyalty Points Bonus,USSD,0.024951607307764814,0.03,Minimal
9170-ARBTB,loyalty_reward,Price Sensitive,Loyal Customers,0.005361429415643215,0.02488240948180044,Bronze,Loyalty Points Bonus,USSD,0.02488240948180044,0.03,Minimal
0722-SVSFK,loyalty_reward,Loyal But Declining,Champions,0.0282350555062294,0.024859564522303375,Bronze,Loyalty Points Bonus,USSD,0.024859564522303375,0.03,Minimal
1093-YSWCA,loyalty_reward,Rising Stars,Loyal Customers,0.003407751675695181,0.024835569861460238,Bronze,Loyalty Points Bonus,USSD,0.024835569861460238,0.03,Minimal
2650-GYRYL,loyalty_reward,Rising Stars,Loyal Customers,0.054145701229572296,0.02481430036250117,Bronze,Loyalty Points Bonus,USSD,0.02481430036250117,0.03,Minimal
4835-YSJMR,loyalty_reward,Rising Stars,Champions,0.007730174344033003,0.02469582275207356,Bronze,Loyalty Points Bonus,USSD,0.02469582275207356,0.03,Minimal
8590-YFFQO,loyalty_reward,Loyal But Declining,Champions,0.005245391279459,0.024628406926156518,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.024628406926156518,0.03,Minimal
5821-MMEIL,loyalty_reward,Price Sensitive,Loyal Customers,0.02458084374666214,0.024623456376438865,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.024623456376438865,0.03,Minimal
4355-CVPVS,loyalty_reward,High Value Active,Champions,0.002547798678278923,0.02461573237449721,Bronze,Loyalty Points Bonus,USSD,0.02461573237449721,0.03,Minimal
2651-ZCBXV,loyalty_reward,Loyal But Declining,Champions,0.01673359051346779,0.024606030509473218,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.024606030509473218,0.03,Minimal
2786-GCDPI,loyalty_reward,Loyal But Declining,Loyal Customers,0.13175047934055328,0.024562555911489484,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.024562555911489484,0.03,Minimal
4079-VTGLK,loyalty_reward,Price Sensitive,Loyal Customers,0.0034383342135697603,0.024504017333524922,Bronze,Loyalty Points Bonus,USSD,0.024504017333524922,0.03,Minimal
7029-IJEJK,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.011262419633567333,0.024488518931986943,Bronze,Loyalty Points Bonus,USSD,0.024488518931986943,0.03,Minimal
1635-NZATJ,loyalty_reward,Rising Stars,Loyal Customers,0.010879150591790676,0.024476242726022966,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.024476242726022966,0.03,Minimal
9030-QGZNL,loyalty_reward,Rising Stars,Loyal Customers,0.012590911239385605,0.024456672595232428,Bronze,Loyalty Points Bonus,USSD,0.024456672595232428,0.03,Minimal
2146-EGVDT,loyalty_reward,Rising Stars,Loyal Customers,0.004020430613309145,0.024437662825350422,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.024437662825350422,0.03,Minimal
0708-LGSMF,loyalty_reward,Dormant,Loyal Customers,0.1680959314107895,0.02438944088675872,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02438944088675872,0.03,Minimal
7623-HKYRK,loyalty_reward,Price Sensitive,Loyal Customers,0.06795591115951538,0.0243506798661358,Bronze,Loyalty Points Bonus,USSD,0.0243506798661358,0.03,Minimal
2041-JIJCI,loyalty_reward,Price Sensitive,Loyal Customers,0.20759108662605286,0.024333798997013635,Bronze,Loyalty Points Bonus,USSD,0.024333798997013635,0.03,Minimal
6242-SGYTS,loyalty_reward,High Value Active,Loyal Customers,0.003163722576573491,0.024245126215288515,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.024245126215288515,0.03,Minimal
8727-XDPUD,loyalty_reward,At Risk Heavyweights,Champions,0.028722604736685753,0.024175708468191084,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.024175708468191084,0.03,Minimal
5504-WSIUR,loyalty_reward,Loyal But Declining,Loyal Customers,0.13382193446159363,0.02409213624020816,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02409213624020816,0.03,Minimal
0840-DFEZH,loyalty_reward,Rising Stars,Loyal Customers,0.2971459925174713,0.02400785684608531,Bronze,Loyalty Points Bonus,USSD,0.02400785684608531,0.03,Minimal
6954-OOYZZ,loyalty_reward,Rising Stars,Loyal Customers,0.27604997158050537,0.02400171611016891,Bronze,Loyalty Points Bonus,USSD,0.02400171611016891,0.03,Minimal
1599-MMYRQ,loyalty_reward,Loyal But Declining,Champions,0.007544002495706081,0.02397613816864636,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02397613816864636,0.03,Minimal
0027-KWYKW,loyalty_reward,High Value Active,Champions,0.003870889311656356,0.023739750885854335,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.023739750885854335,0.03,Minimal
8668-KNZTI,loyalty_reward,Rising Stars,Loyal Customers,0.05424773693084717,0.02366415637818159,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02366415637818159,0.03,Minimal
3005-TYFRD,loyalty_reward,Loyal But Declining,Loyal Customers,0.004254320170730352,0.023634382674292756,Bronze,Loyalty Points Bonus,USSD,0.023634382674292756,0.03,Minimal
8851-RAGOV,loyalty_reward,Loyal But Declining,Loyal Customers,0.01266598142683506,0.02355395981313701,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02355395981313701,0.03,Minimal
0017-IUDMW,loyalty_reward,Loyal But Declining,Champions,0.002258831402286887,0.023551657697140505,Bronze,Loyalty Points Bonus,USSD,0.023551657697140505,0.03,Minimal
9081-WWXKP,loyalty_reward,Rising Stars,Loyal Customers,0.0035513578914105892,0.023547212178528683,Bronze,Loyalty Points Bonus,USSD,0.023547212178528683,0.03,Minimal
6821-JPCDC,loyalty_reward,High Value Active,Loyal Customers,0.0023374210577458143,0.023470752891956163,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.023470752891956163,0.03,Minimal
5195-KPUNQ,loyalty_reward,Loyal But Declining,Loyal Customers,0.14272159337997437,0.023368493508695798,Bronze,Loyalty Points Bonus,USSD,0.023368493508695798,0.03,Minimal
4822-LPTYJ,loyalty_reward,Loyal But Declining,Loyal Customers,0.00864359363913536,0.023355244023929866,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.023355244023929866,0.03,Minimal
0308-IVGOK,loyalty_reward,At Risk Heavyweights,Loyal Customers,0.1415344625711441,0.02332233384521845,Bronze,Loyalty Points Bonus,USSD,0.02332233384521845,0.03,Minimal
4203-QGNZA,loyalty_reward,Rising Stars,Loyal Customers,0.13616152107715607,0.023195181770112566,Bronze,Loyalty Points Bonus,SMS,0.023195181770112566,0.03,Minimal
4709-LKHYG,loyalty_reward,Rising Stars,Loyal Customers,0.005783565808087587,0.02315877080320499,Bronze,Loyalty Points Bonus,USSD,0.02315877080320499,0.03,Minimal
9137-NOQKA,loyalty_reward,Price Sensitive,Champions,0.008479055017232895,0.02310892576458859,Bronze,Loyalty Points Bonus,USSD,0.02310892576458859,0.03,Minimal
4366-CTOUZ,loyalty_reward,Price Sensitive,Loyal Customers,0.06114374101161957,0.023027728245286004,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.023027728245286004,0.03,Minimal
9114-AAFQH,loyalty_reward,Loyal But Declining,Loyal Customers,0.2811599671840668,0.022999619452485773,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.022999619452485773,0.03,Minimal
9643-AVVWI,loyalty_reward,High Value Active,Loyal Customers,0.0038858861662447453,0.022894250114242086,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.022894250114242086,0.03,Minimal
9621-OUPYD,loyalty_reward,Rising Stars,Champions,0.027376893907785416,0.02288353305700778,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02288353305700778,0.03,Minimal
1984-GPTEH,loyalty_reward,Rising Stars,Loyal Customers,0.03191637620329857,0.02288131147820892,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.02288131147820892,0.03,Minimal
9633-DENPU,loyalty_reward,Rising Stars,Champions,0.014912287704646587,0.022835107755490053,Bronze,Loyalty Points Bonus,USSD,0.022835107755490053,0.03,Minimal
3327-YBAKM,loyalty_reward,Loyal But Declining,Loyal Customers,0.11919485777616501,0.022829395674794823,Bronze,Loyalty Points Bonus,USSD,0.022829395674794823,0.03,Minimal
8344-WFMFH,loyalty_reward,Rising Stars,Loyal Customers,0.033249009400606155,0.022828918883823785,Bronze,Loyalty Points Bonus,PUSH_NOTIFICATION,0.022828918883823785,0.03,Minimal
